"","X","X0","X1","X4"
"291",2682,"26-01-2021 18:15","26-01-2021 18:30","76.4"
"292",2683,"26-01-2021 18:30","26-01-2021 18:45","82.8"
"293",2684,"26-01-2021 18:45","26-01-2021 19:00","93.6"
"294",2685,"26-01-2021 19:00","26-01-2021 19:15","98.5"
"295",2686,"26-01-2021 19:15","26-01-2021 19:30","91.7"
"296",2687,"26-01-2021 19:30","26-01-2021 19:45","93.8"
"297",2688,"26-01-2021 19:45","26-01-2021 20:00","95.7"
"298",2689,"26-01-2021 20:00","26-01-2021 20:15","93.4"
"299",2690,"26-01-2021 20:15","26-01-2021 20:30","99"
"300",2691,"26-01-2021 20:30","26-01-2021 20:45","99.8"
"301",2692,"26-01-2021 20:45","26-01-2021 21:00","102.3"
"302",2693,"26-01-2021 21:00","26-01-2021 21:15","101.9"
"303",2694,"26-01-2021 21:15","26-01-2021 21:30","104.5"
"304",2695,"26-01-2021 21:30","26-01-2021 21:45","100.4"
"305",2696,"26-01-2021 21:45","26-01-2021 22:00","102.2"
"306",2697,"26-01-2021 22:00","26-01-2021 22:15","105.1"
"307",2698,"26-01-2021 22:15","26-01-2021 22:30","111.5"
"308",2699,"26-01-2021 22:30","26-01-2021 22:45","102.7"
"309",2700,"26-01-2021 22:45","26-01-2021 23:00","96"
"310",2701,"26-01-2021 23:00","26-01-2021 23:15","97.6"
"311",2702,"26-01-2021 23:15","26-01-2021 23:30","95.8"
"312",2703,"26-01-2021 23:30","26-01-2021 23:45","None"
"313",2704,"26-01-2021 23:45","27-01-2021 00:00","97.2"
"314",2705,"27-01-2021 00:00","27-01-2021 00:15","99.4"
"315",2706,"27-01-2021 00:15","27-01-2021 00:30","98.5"
"316",2707,"27-01-2021 00:30","27-01-2021 00:45","92.7"
"317",2708,"27-01-2021 00:45","27-01-2021 01:00","85.5"
"318",2709,"27-01-2021 01:00","27-01-2021 01:15","79.2"
"319",2710,"27-01-2021 01:15","27-01-2021 01:30","69.1"
"320",2711,"27-01-2021 01:30","27-01-2021 01:45","67.1"
"321",2712,"27-01-2021 01:45","27-01-2021 02:00","61.1"
"322",2713,"27-01-2021 02:00","27-01-2021 02:15","None"
"323",2714,"27-01-2021 02:15","27-01-2021 02:30","70"
"324",2715,"27-01-2021 02:30","27-01-2021 02:45","62"
"325",2716,"27-01-2021 02:45","27-01-2021 03:00","52.5"
"326",2717,"27-01-2021 03:00","27-01-2021 03:15","49.4"
"327",2718,"27-01-2021 03:15","27-01-2021 03:30","55.5"
"328",2719,"27-01-2021 03:30","27-01-2021 03:45","65"
"329",2720,"27-01-2021 03:45","27-01-2021 04:00","54.7"
"330",2721,"27-01-2021 04:00","27-01-2021 04:15","46.3"
"331",2722,"27-01-2021 04:15","27-01-2021 04:30","51.4"
"332",2723,"27-01-2021 04:30","27-01-2021 04:45","45.2"
"333",2724,"27-01-2021 04:45","27-01-2021 05:00","48"
"334",2725,"27-01-2021 05:00","27-01-2021 05:15","45.3"
"335",2726,"27-01-2021 05:15","27-01-2021 05:30","50.5"
"336",2727,"27-01-2021 05:30","27-01-2021 05:45","47.2"
"337",2728,"27-01-2021 05:45","27-01-2021 06:00","47.1"
"338",2729,"27-01-2021 06:00","27-01-2021 06:15","45.9"
"339",2730,"27-01-2021 06:15","27-01-2021 06:30","45.8"
"340",2731,"27-01-2021 06:30","27-01-2021 06:45","42.9"
"341",2732,"27-01-2021 06:45","27-01-2021 07:00","44.4"
"342",2733,"27-01-2021 07:00","27-01-2021 07:15","45.3"
"343",2734,"27-01-2021 07:15","27-01-2021 07:30","38.4"
"344",2735,"27-01-2021 07:30","27-01-2021 07:45","38.1"
"345",2736,"27-01-2021 07:45","27-01-2021 08:00","41.1"
"346",2737,"27-01-2021 08:00","27-01-2021 08:15","46.1"
"347",2738,"27-01-2021 08:15","27-01-2021 08:30","59.5"
"348",2739,"27-01-2021 08:30","27-01-2021 08:45","75.8"
"349",2740,"27-01-2021 08:45","27-01-2021 09:00","76.7"
"350",2741,"27-01-2021 09:00","27-01-2021 09:15","83.2"
"351",2742,"27-01-2021 09:15","27-01-2021 09:30","91.9"
"352",2743,"27-01-2021 09:30","27-01-2021 09:45","None"
"353",2744,"27-01-2021 09:45","27-01-2021 10:00","None"
"354",2745,"27-01-2021 10:00","27-01-2021 10:15","None"
"355",2746,"27-01-2021 10:15","27-01-2021 10:30","74.4"
"356",2747,"27-01-2021 10:30","27-01-2021 10:45","81.1"
"357",2748,"27-01-2021 10:45","27-01-2021 11:00","78.4"
"358",2749,"27-01-2021 11:00","27-01-2021 11:15","74.8"
"359",2750,"27-01-2021 11:15","27-01-2021 11:30","None"
"360",2751,"27-01-2021 11:30","27-01-2021 11:45","None"
"361",2752,"27-01-2021 11:45","27-01-2021 12:00","None"
"362",2753,"27-01-2021 12:00","27-01-2021 12:15","None"
"363",2754,"27-01-2021 12:15","27-01-2021 12:30","60.7"
"364",2755,"27-01-2021 12:30","27-01-2021 12:45","61.6"
"365",2756,"27-01-2021 12:45","27-01-2021 13:00","60.1"
"366",2757,"27-01-2021 13:00","27-01-2021 13:15","45.2"
"367",2758,"27-01-2021 13:15","27-01-2021 13:30","4.5"
"368",2759,"27-01-2021 13:30","27-01-2021 13:45","7.5"
"369",2760,"27-01-2021 13:45","27-01-2021 14:00","14.8"
"370",2761,"27-01-2021 14:00","27-01-2021 14:15","61"
"371",2762,"27-01-2021 14:15","27-01-2021 14:30","None"
"372",2763,"27-01-2021 14:30","27-01-2021 14:45","68"
"373",2764,"27-01-2021 14:45","27-01-2021 15:00","67.6"
"374",2765,"27-01-2021 15:00","27-01-2021 15:15","74.5"
"375",2766,"27-01-2021 15:15","27-01-2021 15:30","82.4"
"376",2767,"27-01-2021 15:30","27-01-2021 15:45","79.6"
"377",2768,"27-01-2021 15:45","27-01-2021 16:00","74.6"
"378",2769,"27-01-2021 16:00","27-01-2021 16:15","80.9"
"379",2770,"27-01-2021 16:15","27-01-2021 16:30","None"
"380",2771,"27-01-2021 16:30","27-01-2021 16:45","89.4"
"381",2772,"27-01-2021 16:45","27-01-2021 17:00","94.2"
"382",2773,"27-01-2021 17:00","27-01-2021 17:15","95.7"
"383",2774,"27-01-2021 17:15","27-01-2021 17:30","100.1"
"384",2775,"27-01-2021 17:30","27-01-2021 17:45","118.8"
"385",2776,"27-01-2021 17:45","27-01-2021 18:00","132.8"
"386",2777,"27-01-2021 18:00","27-01-2021 18:15","133.4"
"387",2778,"27-01-2021 18:15","27-01-2021 18:30","None"
"388",2779,"27-01-2021 18:30","27-01-2021 18:45","145"
"389",2780,"27-01-2021 18:45","27-01-2021 19:00","157.3"
"390",2781,"27-01-2021 19:00","27-01-2021 19:15","176.9"
"391",2782,"27-01-2021 19:15","27-01-2021 19:30","155.8"
"392",2783,"27-01-2021 19:30","27-01-2021 19:45","148"
"393",2784,"27-01-2021 19:45","27-01-2021 20:00","151.4"
"394",2785,"27-01-2021 20:00","27-01-2021 20:15","157.7"
"395",2786,"27-01-2021 20:15","27-01-2021 20:30","157"
"396",2787,"27-01-2021 20:30","27-01-2021 20:45","138.6"
"397",2788,"27-01-2021 20:45","27-01-2021 21:00","151.3"
"398",2789,"27-01-2021 21:00","27-01-2021 21:15","147.4"
"399",2790,"27-01-2021 21:15","27-01-2021 21:30","154.7"
"400",2791,"27-01-2021 21:30","27-01-2021 21:45","138.8"
"401",2792,"27-01-2021 21:45","27-01-2021 22:00","135.8"
"402",2793,"27-01-2021 22:00","27-01-2021 22:15","130.5"
"403",2794,"27-01-2021 22:15","27-01-2021 22:30","121.8"
"404",2795,"27-01-2021 22:30","27-01-2021 22:45","119.1"
"405",2796,"27-01-2021 22:45","27-01-2021 23:00","119.7"
"406",2797,"27-01-2021 23:00","27-01-2021 23:15","117.8"
"407",2798,"27-01-2021 23:15","27-01-2021 23:30","108.9"
"408",2799,"27-01-2021 23:30","27-01-2021 23:45","None"
"409",2800,"27-01-2021 23:45","28-01-2021 00:00","83.8"
"410",2801,"28-01-2021 00:00","28-01-2021 00:15","81.6"
"411",2802,"28-01-2021 00:15","28-01-2021 00:30","None"
"412",2803,"28-01-2021 00:30","28-01-2021 00:45","78.1"
"413",2804,"28-01-2021 00:45","28-01-2021 01:00","70.3"
"414",2805,"28-01-2021 01:00","28-01-2021 01:15","67.9"
"415",2806,"28-01-2021 01:15","28-01-2021 01:30","64.3"
"416",2807,"28-01-2021 01:30","28-01-2021 01:45","58.6"
"417",2808,"28-01-2021 01:45","28-01-2021 02:00","56"
