"","X","X0","X1","X6"
"363",1961,"19-01-2021 06:00","19-01-2021 06:15","16.9"
"364",1962,"19-01-2021 06:15","19-01-2021 06:30","17.8"
"365",1963,"19-01-2021 06:30","19-01-2021 06:45","17.6"
"366",1964,"19-01-2021 06:45","19-01-2021 07:00","17.8"
"367",1965,"19-01-2021 07:00","19-01-2021 07:15","18.3"
"368",1966,"19-01-2021 07:15","19-01-2021 07:30","17.9"
"369",1967,"19-01-2021 07:30","19-01-2021 07:45","17.1"
"370",1968,"19-01-2021 07:45","19-01-2021 08:00","17"
"371",1969,"19-01-2021 08:00","19-01-2021 08:15","16"
"372",1970,"19-01-2021 08:15","19-01-2021 08:30","14.8"
"373",1971,"19-01-2021 08:30","19-01-2021 08:45","16.2"
"374",1972,"19-01-2021 08:45","19-01-2021 09:00","17.9"
"375",1973,"19-01-2021 09:00","19-01-2021 09:15","19.2"
"376",1974,"19-01-2021 09:15","19-01-2021 09:30","20.1"
"377",1975,"19-01-2021 09:30","19-01-2021 09:45","None"
"378",1976,"19-01-2021 09:45","19-01-2021 10:00","None"
"379",1977,"19-01-2021 10:00","19-01-2021 10:15","None"
"380",1978,"19-01-2021 10:15","19-01-2021 10:30","21.2"
"381",1979,"19-01-2021 10:30","19-01-2021 10:45","None"
"382",1980,"19-01-2021 10:45","19-01-2021 11:00","None"
"383",1981,"19-01-2021 11:00","19-01-2021 11:15","None"
"384",1982,"19-01-2021 11:15","19-01-2021 11:30","19.6"
"385",1983,"19-01-2021 11:30","19-01-2021 11:45","20.1"
"386",1984,"19-01-2021 11:45","19-01-2021 12:00","19.1"
"387",1985,"19-01-2021 12:00","19-01-2021 12:15","19"
"388",1986,"19-01-2021 12:15","19-01-2021 12:30","19.2"
"389",1987,"19-01-2021 12:30","19-01-2021 12:45","19"
"390",1988,"19-01-2021 12:45","19-01-2021 13:00","18.4"
"391",1989,"19-01-2021 13:00","19-01-2021 13:15","18"
"392",1990,"19-01-2021 13:15","19-01-2021 13:30","17.3"
"393",1991,"19-01-2021 13:30","19-01-2021 13:45","17.2"
"394",1992,"19-01-2021 13:45","19-01-2021 14:00","16.6"
"395",1993,"19-01-2021 14:00","19-01-2021 14:15","16.3"
"396",1994,"19-01-2021 14:15","19-01-2021 14:30","16.1"
"397",1995,"19-01-2021 14:30","19-01-2021 14:45","16.1"
"398",1996,"19-01-2021 14:45","19-01-2021 15:00","15.9"
"399",1997,"19-01-2021 15:00","19-01-2021 15:15","14.3"
"400",1998,"19-01-2021 15:15","19-01-2021 15:30","15"
"401",1999,"19-01-2021 15:30","19-01-2021 15:45","14.4"
"402",2000,"19-01-2021 15:45","19-01-2021 16:00","15.1"
"403",2001,"19-01-2021 16:00","19-01-2021 16:15","15.9"
"404",2002,"19-01-2021 16:15","19-01-2021 16:30","18.1"
"405",2003,"19-01-2021 16:30","19-01-2021 16:45","18.5"
"406",2004,"19-01-2021 16:45","19-01-2021 17:00","18.3"
