"","X","X0","X1","X5"
"255",2646,"26-01-2021 09:15","26-01-2021 09:30","24"
"256",2647,"26-01-2021 09:30","26-01-2021 09:45","None"
"257",2648,"26-01-2021 09:45","26-01-2021 10:00","None"
"258",2649,"26-01-2021 10:00","26-01-2021 10:15","None"
"259",2650,"26-01-2021 10:15","26-01-2021 10:30","26.6"
"260",2651,"26-01-2021 10:30","26-01-2021 10:45","24.9"
"261",2652,"26-01-2021 10:45","26-01-2021 11:00","29.6"
"262",2653,"26-01-2021 11:00","26-01-2021 11:15","33.6"
"263",2654,"26-01-2021 11:15","26-01-2021 11:30","25.8"
"264",2655,"26-01-2021 11:30","26-01-2021 11:45","None"
"265",2656,"26-01-2021 11:45","26-01-2021 12:00","None"
"266",2657,"26-01-2021 12:00","26-01-2021 12:15","None"
"267",2658,"26-01-2021 12:15","26-01-2021 12:30","29.5"
"268",2659,"26-01-2021 12:30","26-01-2021 12:45","31.1"
"269",2660,"26-01-2021 12:45","26-01-2021 13:00","27.3"
"270",2661,"26-01-2021 13:00","26-01-2021 13:15","31.3"
"271",2662,"26-01-2021 13:15","26-01-2021 13:30","28.3"
"272",2663,"26-01-2021 13:30","26-01-2021 13:45","26"
"273",2664,"26-01-2021 13:45","26-01-2021 14:00","28.6"
"274",2665,"26-01-2021 14:00","26-01-2021 14:15","27.2"
"275",2666,"26-01-2021 14:15","26-01-2021 14:30","25.3"
"276",2667,"26-01-2021 14:30","26-01-2021 14:45","23.1"
"277",2668,"26-01-2021 14:45","26-01-2021 15:00","29.1"
"278",2669,"26-01-2021 15:00","26-01-2021 15:15","25.8"
"279",2670,"26-01-2021 15:15","26-01-2021 15:30","22.4"
"280",2671,"26-01-2021 15:30","26-01-2021 15:45","27.6"
"281",2672,"26-01-2021 15:45","26-01-2021 16:00","26.8"
"282",2673,"26-01-2021 16:00","26-01-2021 16:15","28.3"
"283",2674,"26-01-2021 16:15","26-01-2021 16:30","23.7"
"284",2675,"26-01-2021 16:30","26-01-2021 16:45","29.6"
"285",2676,"26-01-2021 16:45","26-01-2021 17:00","30.6"
"286",2677,"26-01-2021 17:00","26-01-2021 17:15","35.4"
"287",2678,"26-01-2021 17:15","26-01-2021 17:30","46.9"
"288",2679,"26-01-2021 17:30","26-01-2021 17:45","58.3"
"289",2680,"26-01-2021 17:45","26-01-2021 18:00","46.7"
"290",2681,"26-01-2021 18:00","26-01-2021 18:15","52.7"
"291",2682,"26-01-2021 18:15","26-01-2021 18:30","51.4"
"292",2683,"26-01-2021 18:30","26-01-2021 18:45","57.8"
"293",2684,"26-01-2021 18:45","26-01-2021 19:00","68.4"
"294",2685,"26-01-2021 19:00","26-01-2021 19:15","74.3"
"295",2686,"26-01-2021 19:15","26-01-2021 19:30","65.1"
"296",2687,"26-01-2021 19:30","26-01-2021 19:45","67.2"
"297",2688,"26-01-2021 19:45","26-01-2021 20:00","65.8"
"298",2689,"26-01-2021 20:00","26-01-2021 20:15","65.4"
"299",2690,"26-01-2021 20:15","26-01-2021 20:30","70.3"
"300",2691,"26-01-2021 20:30","26-01-2021 20:45","69.9"
"301",2692,"26-01-2021 20:45","26-01-2021 21:00","71.1"
"302",2693,"26-01-2021 21:00","26-01-2021 21:15","82.9"
"303",2694,"26-01-2021 21:15","26-01-2021 21:30","96.9"
"304",2695,"26-01-2021 21:30","26-01-2021 21:45","88.2"
"305",2696,"26-01-2021 21:45","26-01-2021 22:00","93.2"
"306",2697,"26-01-2021 22:00","26-01-2021 22:15","96.5"
"307",2698,"26-01-2021 22:15","26-01-2021 22:30","104.2"
"308",2699,"26-01-2021 22:30","26-01-2021 22:45","94.9"
"309",2700,"26-01-2021 22:45","26-01-2021 23:00","88.7"
"310",2701,"26-01-2021 23:00","26-01-2021 23:15","93"
"311",2702,"26-01-2021 23:15","26-01-2021 23:30","99.2"
"312",2703,"26-01-2021 23:30","26-01-2021 23:45","None"
"313",2704,"26-01-2021 23:45","27-01-2021 00:00","106.6"
"314",2705,"27-01-2021 00:00","27-01-2021 00:15","97.4"
"315",2706,"27-01-2021 00:15","27-01-2021 00:30","86"
"316",2707,"27-01-2021 00:30","27-01-2021 00:45","74.2"
"317",2708,"27-01-2021 00:45","27-01-2021 01:00","64.7"
"318",2709,"27-01-2021 01:00","27-01-2021 01:15","50.4"
"319",2710,"27-01-2021 01:15","27-01-2021 01:30","44.6"
"320",2711,"27-01-2021 01:30","27-01-2021 01:45","45"
"321",2712,"27-01-2021 01:45","27-01-2021 02:00","40.2"
"322",2713,"27-01-2021 02:00","27-01-2021 02:15","None"
"323",2714,"27-01-2021 02:15","27-01-2021 02:30","50.3"
"324",2715,"27-01-2021 02:30","27-01-2021 02:45","39.1"
"325",2716,"27-01-2021 02:45","27-01-2021 03:00","32.2"
"326",2717,"27-01-2021 03:00","27-01-2021 03:15","30"
"327",2718,"27-01-2021 03:15","27-01-2021 03:30","32.3"
"328",2719,"27-01-2021 03:30","27-01-2021 03:45","38.4"
"329",2720,"27-01-2021 03:45","27-01-2021 04:00","30.8"
"330",2721,"27-01-2021 04:00","27-01-2021 04:15","29.1"
"331",2722,"27-01-2021 04:15","27-01-2021 04:30","27"
"332",2723,"27-01-2021 04:30","27-01-2021 04:45","29.3"
"333",2724,"27-01-2021 04:45","27-01-2021 05:00","30.7"
"334",2725,"27-01-2021 05:00","27-01-2021 05:15","30.5"
"335",2726,"27-01-2021 05:15","27-01-2021 05:30","30.8"
"336",2727,"27-01-2021 05:30","27-01-2021 05:45","27.6"
"337",2728,"27-01-2021 05:45","27-01-2021 06:00","30.8"
"338",2729,"27-01-2021 06:00","27-01-2021 06:15","27"
"339",2730,"27-01-2021 06:15","27-01-2021 06:30","27"
"340",2731,"27-01-2021 06:30","27-01-2021 06:45","27.1"
"341",2732,"27-01-2021 06:45","27-01-2021 07:00","27.3"
"342",2733,"27-01-2021 07:00","27-01-2021 07:15","30"
"343",2734,"27-01-2021 07:15","27-01-2021 07:30","24.3"
"344",2735,"27-01-2021 07:30","27-01-2021 07:45","24.4"
