"","Index","From.Date","To.Date","PM25"
"2021-01-09 06:45:00","1004","2021-01-09 06:45:00","2021-01-09 07:00:00","98.8854804387778"
"2021-01-09 07:00:00","1005","2021-01-09 07:00:00","2021-01-09 07:15:00","96.280982728982"
"2021-01-09 07:15:00","1006","2021-01-09 07:15:00","2021-01-09 07:30:00","96.1528983461308"
"2021-01-09 07:30:00","1007","2021-01-09 07:30:00","2021-01-09 07:45:00","96.3632187005322"
"2021-01-09 07:45:00","1008","2021-01-09 07:45:00","2021-01-09 08:00:00","96.5589861300905"
"2021-01-09 08:00:00","1009","2021-01-09 08:00:00","2021-01-09 08:15:00","132.188452520001"
"2021-01-09 08:15:00","1010","2021-01-09 08:15:00","2021-01-09 08:30:00","136.782058084655"
"2021-01-09 08:30:00","1011","2021-01-09 08:30:00","2021-01-09 08:45:00","136.337106830993"
"2021-01-09 08:45:00","1012","2021-01-09 08:45:00","2021-01-09 09:00:00","135.391913339382"
"2021-01-09 09:00:00","1013","2021-01-09 09:00:00","2021-01-09 09:15:00","141.537889286563"
"2021-01-09 09:15:00","1014","2021-01-09 09:15:00","2021-01-09 09:30:00","141.882518028842"
"2021-01-09 09:30:00","1015","2021-01-09 09:30:00","2021-01-09 09:45:00","141.422491341723"
"2021-01-09 09:45:00","1016","2021-01-09 09:45:00","2021-01-09 10:00:00","143.943685950142"
"2021-01-09 10:00:00","1017","2021-01-09 10:00:00","2021-01-09 10:15:00","146.958892868789"
"2021-01-09 10:15:00","1018","2021-01-09 10:15:00","2021-01-09 10:30:00","150.03073054017"
"2021-01-09 10:30:00","1019","2021-01-09 10:30:00","2021-01-09 10:45:00","153.090354816628"
"2021-01-09 10:45:00","1020","2021-01-09 10:45:00","2021-01-09 11:00:00","153.175256780415"
"2021-01-09 11:00:00","1021","2021-01-09 11:00:00","2021-01-09 11:15:00","167.658614534165"
"2021-01-09 11:15:00","1022","2021-01-09 11:15:00","2021-01-09 11:30:00","169.262121837675"
"2021-01-09 11:30:00","1023","2021-01-09 11:30:00","2021-01-09 11:45:00","168.855446806044"
"2021-01-09 11:45:00","1024","2021-01-09 11:45:00","2021-01-09 12:00:00","168.31034748985"
"2021-01-09 12:00:00","1025","2021-01-09 12:00:00","2021-01-09 12:15:00","155.078693551074"
"2021-01-09 12:15:00","1026","2021-01-09 12:15:00","2021-01-09 12:30:00","153.165343019897"
"2021-01-09 12:30:00","1027","2021-01-09 12:30:00","2021-01-09 12:45:00","153.153024571585"
"2021-01-09 12:45:00","1028","2021-01-09 12:45:00","2021-01-09 13:00:00","153.377532950847"
"2021-01-09 13:00:00","1029","2021-01-09 13:00:00","2021-01-09 13:15:00","164.414696176189"
"2021-01-09 13:15:00","1030","2021-01-09 13:15:00","2021-01-09 13:30:00","165.926791386587"
"2021-01-09 13:30:00","1031","2021-01-09 13:30:00","2021-01-09 13:45:00","165.865229339186"
"2021-01-09 13:45:00","1032","2021-01-09 13:45:00","2021-01-09 14:00:00","165.626773636101"
"2021-01-09 14:00:00","1033","2021-01-09 14:00:00","2021-01-09 14:15:00","141.771734589191"
"2021-01-09 14:15:00","1034","2021-01-09 14:15:00","2021-01-09 14:30:00","138.635227957167"
"2021-01-09 14:30:00","1035","2021-01-09 14:30:00","2021-01-09 14:45:00","138.880968792149"
"2021-01-09 14:45:00","1036","2021-01-09 14:45:00","2021-01-09 15:00:00","139.476636987419"
"2021-01-09 15:00:00","1037","2021-01-09 15:00:00","2021-01-09 15:15:00","98.5539846402955"
"2021-01-09 15:15:00","1038","2021-01-09 15:15:00","2021-01-09 15:30:00","93.6457073866106"
"2021-01-09 15:30:00","1039","2021-01-09 15:30:00","2021-01-09 15:45:00","94.4715640587567"
"2021-01-09 15:45:00","1040","2021-01-09 15:45:00","2021-01-09 16:00:00","95.7814663582913"
"2021-01-09 16:00:00","1041","2021-01-09 16:00:00","2021-01-09 16:15:00","82.0147222818641"
"2021-01-09 16:15:00","1042","2021-01-09 16:15:00","2021-01-09 16:30:00","80.8532800546131"
"2021-01-09 16:30:00","1043","2021-01-09 16:30:00","2021-01-09 16:45:00","81.550323839215"
"2021-01-09 16:45:00","1044","2021-01-09 16:45:00","2021-01-09 17:00:00","82.289669134079"
"2021-01-09 17:00:00","1045","2021-01-09 17:00:00","2021-01-09 17:15:00","112.410018637139"
"2021-01-09 17:15:00","1046","2021-01-09 17:15:00","2021-01-09 17:30:00","116.534566529625"
"2021-01-09 17:30:00","1047","2021-01-09 17:30:00","2021-01-09 17:45:00","116.364894482388"
"2021-01-09 17:45:00","1048","2021-01-09 17:45:00","2021-01-09 18:00:00","115.712960806736"
"2021-01-09 18:00:00","1049","2021-01-09 18:00:00","2021-01-09 18:15:00","153.620794695329"
"2021-01-09 18:15:00","1050","2021-01-09 18:15:00","2021-01-09 18:30:00","158.112063878751"
"2021-01-09 18:30:00","1051","2021-01-09 18:30:00","2021-01-09 18:45:00","157.299618792676"
"2021-01-09 18:45:00","1052","2021-01-09 18:45:00","2021-01-09 19:00:00","156.052425646959"
"2021-01-09 19:00:00","1053","2021-01-09 19:00:00","2021-01-09 19:15:00","271.405535694398"
"2021-01-09 19:15:00","1054","2021-01-09 19:15:00","2021-01-09 19:30:00","285.468309537735"
"2021-01-09 19:30:00","1055","2021-01-09 19:30:00","2021-01-09 19:45:00","283.334928883137"
"2021-01-09 19:45:00","1056","2021-01-09 19:45:00","2021-01-09 20:00:00","279.781178154003"
"2021-01-09 20:00:00","1057","2021-01-09 20:00:00","2021-01-09 20:15:00","236.584701436193"
"2021-01-09 20:15:00","1058","2021-01-09 20:15:00","2021-01-09 20:30:00","229.520888514025"
"2021-01-09 20:30:00","1059","2021-01-09 20:30:00","2021-01-09 20:45:00","228.780961854724"
"2021-01-09 20:45:00","1060","2021-01-09 20:45:00","2021-01-09 21:00:00","229.015372120483"
"2021-01-09 21:00:00","1061","2021-01-09 21:00:00","2021-01-09 21:15:00","217.477681490692"
"2021-01-09 21:15:00","1062","2021-01-09 21:15:00","2021-01-09 21:30:00","216.199674325971"
"2021-01-09 21:30:00","1063","2021-01-09 21:30:00","2021-01-09 21:45:00","216.523102929816"
"2021-01-09 21:45:00","1064","2021-01-09 21:45:00","2021-01-09 22:00:00","216.956956710484"
"2021-01-09 22:00:00","1065","2021-01-09 22:00:00","2021-01-09 22:15:00","179.829329739399"
"2021-01-09 22:15:00","1066","2021-01-09 22:15:00","2021-01-09 22:30:00","175.313789009367"
"2021-01-09 22:30:00","1067","2021-01-09 22:30:00","2021-01-09 22:45:00","176.00961035714"
"2021-01-09 22:45:00","1068","2021-01-09 22:45:00","2021-01-09 23:00:00","177.159956317387"
"2021-01-09 23:00:00","1069","2021-01-09 23:00:00","2021-01-09 23:15:00","158.343756857212"
"2021-01-09 23:15:00","1070","2021-01-09 23:15:00","2021-01-09 23:30:00","156.474189646806"
"2021-01-09 23:30:00","1071","2021-01-09 23:30:00","2021-01-09 23:45:00","157.185404201102"
"2021-01-09 23:45:00","1072","2021-01-09 23:45:00","2021-01-10 00:00:00","169.360229674549"
"2021-01-10","1073","2021-01-10 00:00:00","2021-01-10 00:15:00","182.763264090771"
"2021-01-10 00:15:00","1074","2021-01-10 00:15:00","2021-01-10 00:30:00","184.472985859734"
"2021-01-10 00:30:00","1075","2021-01-10 00:30:00","2021-01-10 00:45:00","184.289945949461"
"2021-01-10 00:45:00","1076","2021-01-10 00:45:00","2021-01-10 01:00:00","183.923228050502"
"2021-01-10 01:00:00","1077","2021-01-10 01:00:00","2021-01-10 01:15:00","148.144078159272"
"2021-01-10 01:15:00","1078","2021-01-10 01:15:00","2021-01-10 01:30:00","143.443345869831"
"2021-01-10 01:30:00","1079","2021-01-10 01:30:00","2021-01-10 01:45:00","143.814986011179"
"2021-01-10 01:45:00","1080","2021-01-10 01:45:00","2021-01-10 02:00:00","148.160782065749"
"2021-01-10 02:00:00","1081","2021-01-10 02:00:00","2021-01-10 02:15:00","152.769091544069"
"2021-01-10 02:15:00","1082","2021-01-10 02:15:00","2021-01-10 02:30:00","153.66369401701"
"2021-01-10 02:30:00","1083","2021-01-10 02:30:00","2021-01-10 02:45:00","153.863340630204"
"2021-01-10 02:45:00","1084","2021-01-10 02:45:00","2021-01-10 03:00:00","153.924335550316"
"2021-01-10 03:00:00","1085","2021-01-10 03:00:00","2021-01-10 03:15:00","161.83818227257"
"2021-01-10 03:15:00","1086","2021-01-10 03:15:00","2021-01-10 03:30:00","162.853571308373"
"2021-01-10 03:30:00","1087","2021-01-10 03:30:00","2021-01-10 03:45:00","162.750528812838"
"2021-01-10 03:45:00","1088","2021-01-10 03:45:00","2021-01-10 04:00:00","162.537585973119"
"2021-01-10 04:00:00","1089","2021-01-10 04:00:00","2021-01-10 04:15:00","174.197210305258"
"2021-01-10 04:15:00","1090","2021-01-10 04:15:00","2021-01-10 04:30:00","175.576954421899"
"2021-01-10 04:30:00","1091","2021-01-10 04:30:00","2021-01-10 04:45:00","175.325632361377"
"2021-01-10 04:45:00","1092","2021-01-10 04:45:00","2021-01-10 05:00:00","174.941002896302"
"2021-01-10 05:00:00","1093","2021-01-10 05:00:00","2021-01-10 05:15:00","182.528799951146"
"2021-01-10 05:15:00","1094","2021-01-10 05:15:00","2021-01-10 05:30:00","183.319837709469"
"2021-01-10 05:30:00","1095","2021-01-10 05:30:00","2021-01-10 05:45:00","183.064807269528"
"2021-01-10 05:45:00","1096","2021-01-10 05:45:00","2021-01-10 06:00:00","182.749325348108"
"2021-01-10 06:00:00","1097","2021-01-10 06:00:00","2021-01-10 06:15:00","162.795200859537"
"2021-01-10 06:15:00","1098","2021-01-10 06:15:00","2021-01-10 06:30:00","160.131654849749"
"2021-01-10 06:30:00","1099","2021-01-10 06:30:00","2021-01-10 06:45:00","160.30302313678"
"2021-01-10 06:45:00","1100","2021-01-10 06:45:00","2021-01-10 07:00:00","160.776926414143"
"2021-01-10 07:00:00","1101","2021-01-10 07:00:00","2021-01-10 07:15:00","153.275369201577"
"2021-01-10 07:15:00","1102","2021-01-10 07:15:00","2021-01-10 07:30:00","152.547184823201"
"2021-01-10 07:30:00","1103","2021-01-10 07:30:00","2021-01-10 07:45:00","152.845422752221"
"2021-01-10 07:45:00","1104","2021-01-10 07:45:00","2021-01-10 08:00:00","153.190168448609"
"2021-01-10 08:00:00","1105","2021-01-10 08:00:00","2021-01-10 08:15:00","153.448629619015"
"2021-01-10 08:15:00","1106","2021-01-10 08:15:00","2021-01-10 08:30:00","153.627518553058"
"2021-01-10 08:30:00","1107","2021-01-10 08:30:00","2021-01-10 08:45:00","153.748894290135"
"2021-01-10 08:45:00","1108","2021-01-10 08:45:00","2021-01-10 09:00:00","153.830814581259"
"2021-01-10 09:00:00","1109","2021-01-10 09:00:00","2021-01-10 09:15:00","139.099473127498"
"2021-01-10 09:15:00","1110","2021-01-10 09:15:00","2021-01-10 09:30:00","137.2631999926"
"2021-01-10 09:30:00","1111","2021-01-10 09:30:00","2021-01-10 09:45:00","137.501093981699"
"2021-01-10 09:45:00","1112","2021-01-10 09:45:00","2021-01-10 10:00:00","142.366279282164"
"2021-01-10 10:00:00","1113","2021-01-10 10:00:00","2021-01-10 10:15:00","147.702469473466"
"2021-01-10 10:15:00","1114","2021-01-10 10:15:00","2021-01-10 10:30:00","152.873378496782"
"2021-01-10 10:30:00","1115","2021-01-10 10:30:00","2021-01-10 10:45:00","157.844945864999"
"2021-01-10 10:45:00","1116","2021-01-10 10:45:00","2021-01-10 11:00:00","158.230216993674"
"2021-01-10 11:00:00","1117","2021-01-10 11:00:00","2021-01-10 11:15:00","162.878105770973"
"2021-01-10 11:15:00","1118","2021-01-10 11:15:00","2021-01-10 11:30:00","163.21476439771"
"2021-01-10 11:30:00","1119","2021-01-10 11:30:00","2021-01-10 11:45:00","162.931953609188"
"2021-01-10 11:45:00","1120","2021-01-10 11:45:00","2021-01-10 12:00:00","162.648511890955"
"2021-01-10 12:00:00","1121","2021-01-10 12:00:00","2021-01-10 12:15:00","114.13788926454"
"2021-01-10 12:15:00","1122","2021-01-10 12:15:00","2021-01-10 12:30:00","107.874762058612"
"2021-01-10 12:30:00","1123","2021-01-10 12:30:00","2021-01-10 12:45:00","108.473052064637"
"2021-01-10 12:45:00","1124","2021-01-10 12:45:00","2021-01-10 13:00:00","109.754600981151"
"2021-01-10 13:00:00","1125","2021-01-10 13:00:00","2021-01-10 13:15:00","127.536190739957"
"2021-01-10 13:15:00","1126","2021-01-10 13:15:00","2021-01-10 13:30:00","130.378123959975"
"2021-01-10 13:30:00","1127","2021-01-10 13:30:00","2021-01-10 13:45:00","130.626346929241"
"2021-01-10 13:45:00","1128","2021-01-10 13:45:00","2021-01-10 14:00:00","130.489695497538"
"2021-01-10 14:00:00","1129","2021-01-10 14:00:00","2021-01-10 14:15:00","102.740662331857"
"2021-01-10 14:15:00","1130","2021-01-10 14:15:00","2021-01-10 14:30:00","99.1340749596078"
"2021-01-10 14:30:00","1131","2021-01-10 14:30:00","2021-01-10 14:45:00","99.4558033288916"
"2021-01-10 14:45:00","1132","2021-01-10 14:45:00","2021-01-10 15:00:00","100.174265066366"
"2021-01-10 15:00:00","1133","2021-01-10 15:00:00","2021-01-10 15:15:00","87.9347250146869"
"2021-01-10 15:15:00","1134","2021-01-10 15:15:00","2021-01-10 15:30:00","86.7153884428257"
"2021-01-10 15:30:00","1135","2021-01-10 15:30:00","2021-01-10 15:45:00","87.1752599462782"
"2021-01-10 15:45:00","1136","2021-01-10 15:45:00","2021-01-10 16:00:00","87.7187000615313"
"2021-01-10 16:00:00","1137","2021-01-10 16:00:00","2021-01-10 16:15:00","95.0277771539725"
"2021-01-10 16:15:00","1138","2021-01-10 16:15:00","2021-01-10 16:30:00","96.1851335784852"
"2021-01-10 16:30:00","1139","2021-01-10 16:30:00","2021-01-10 16:45:00","96.2779091846394"
"2021-01-10 16:45:00","1140","2021-01-10 16:45:00","2021-01-10 17:00:00","96.2151444280582"
"2021-01-10 17:00:00","1141","2021-01-10 17:00:00","2021-01-10 17:15:00","84.3207780412064"
"2021-01-10 17:15:00","1142","2021-01-10 17:15:00","2021-01-10 17:30:00","82.7739670999637"
"2021-01-10 17:30:00","1143","2021-01-10 17:30:00","2021-01-10 17:45:00","82.9111191818648"
"2021-01-10 17:45:00","1144","2021-01-10 17:45:00","2021-01-10 18:00:00","83.2185440907927"
"2021-01-10 18:00:00","1145","2021-01-10 18:00:00","2021-01-10 18:15:00","98.2514018466929"
"2021-01-10 18:15:00","1146","2021-01-10 18:15:00","2021-01-10 18:30:00","100.297939741284"
"2021-01-10 18:30:00","1147","2021-01-10 18:30:00","2021-01-10 18:45:00","100.20298965368"
"2021-01-10 18:45:00","1148","2021-01-10 18:45:00","2021-01-10 19:00:00","99.8702984195715"
"2021-01-10 19:00:00","1149","2021-01-10 19:00:00","2021-01-10 19:15:00","134.099140612443"
"2021-01-10 19:15:00","1150","2021-01-10 19:15:00","2021-01-10 19:30:00","138.277657255944"
"2021-01-10 19:30:00","1151","2021-01-10 19:30:00","2021-01-10 19:45:00","137.649458494752"
"2021-01-10 19:45:00","1152","2021-01-10 19:45:00","2021-01-10 20:00:00","136.598399899843"
"2021-01-10 20:00:00","1153","2021-01-10 20:00:00","2021-01-10 20:15:00","132.818565536352"
"2021-01-10 20:15:00","1154","2021-01-10 20:15:00","2021-01-10 20:30:00","131.868919599756"
"2021-01-10 20:30:00","1155","2021-01-10 20:30:00","2021-01-10 20:45:00","131.520379060722"
"2021-01-10 20:45:00","1156","2021-01-10 20:45:00","2021-01-10 21:00:00","131.338694246144"
"2021-01-10 21:00:00","1157","2021-01-10 21:00:00","2021-01-10 21:15:00","109.539046048703"
"2021-01-10 21:15:00","1158","2021-01-10 21:15:00","2021-01-10 21:30:00","106.717136433857"
"2021-01-10 21:30:00","1159","2021-01-10 21:30:00","2021-01-10 21:45:00","106.979667257231"
"2021-01-10 21:45:00","1160","2021-01-10 21:45:00","2021-01-10 22:00:00","107.551059664107"
"2021-01-10 22:00:00","1161","2021-01-10 22:00:00","2021-01-10 22:15:00","94.207131636493"
"2021-01-10 22:15:00","1162","2021-01-10 22:15:00","2021-01-10 22:30:00","92.7794285681532"
"2021-01-10 22:30:00","1163","2021-01-10 22:30:00","2021-01-10 22:45:00","93.1966129090282"
"2021-01-10 22:45:00","1164","2021-01-10 22:45:00","2021-01-10 23:00:00","93.7291107597421"
"2021-01-10 23:00:00","1165","2021-01-10 23:00:00","2021-01-10 23:15:00","93.1479034882877"
"2021-01-10 23:15:00","1166","2021-01-10 23:15:00","2021-01-10 23:30:00","93.3038911430645"
"2021-01-10 23:30:00","1167","2021-01-10 23:30:00","2021-01-10 23:45:00","93.5088158638207"
"2021-01-10 23:45:00","1168","2021-01-10 23:45:00","2021-01-11 00:00:00","91.6935262744573"
"2021-01-11","1169","2021-01-11 00:00:00","2021-01-11 00:15:00","89.5807643848814"
"2021-01-11 00:15:00","1170","2021-01-11 00:15:00","2021-01-11 00:30:00","87.4615497207473"
"2021-01-11 00:30:00","1171","2021-01-11 00:30:00","2021-01-11 00:45:00","87.344896146583"
"2021-01-11 00:45:00","1172","2021-01-11 00:45:00","2021-01-11 01:00:00","87.5053847227939"
"2021-01-11 01:00:00","1173","2021-01-11 01:00:00","2021-01-11 01:15:00","74.8420791531018"
"2021-01-11 01:15:00","1174","2021-01-11 01:15:00","2021-01-11 01:30:00","73.3285492916302"
"2021-01-11 01:30:00","1175","2021-01-11 01:30:00","2021-01-11 01:45:00","73.5886529667262"
"2021-01-11 01:45:00","1176","2021-01-11 01:45:00","2021-01-11 02:00:00","73.9972348398974"
"2021-01-11 02:00:00","1177","2021-01-11 02:00:00","2021-01-11 02:15:00","101.916590792461"
"2021-01-11 02:15:00","1178","2021-01-11 02:15:00","2021-01-11 02:30:00","105.635566669401"
"2021-01-11 02:30:00","1179","2021-01-11 02:30:00","2021-01-11 02:45:00","105.389117938768"
"2021-01-11 02:45:00","1180","2021-01-11 02:45:00","2021-01-11 03:00:00","104.721288128438"
"2021-01-11 03:00:00","1181","2021-01-11 03:00:00","2021-01-11 03:15:00","105.658562859539"
"2021-01-11 03:15:00","1182","2021-01-11 03:15:00","2021-01-11 03:30:00","106.943190217032"
"2021-01-11 03:30:00","1183","2021-01-11 03:30:00","2021-01-11 03:45:00","106.849307861374"
"2021-01-11 03:45:00","1184","2021-01-11 03:45:00","2021-01-11 04:00:00","106.611130411041"
"2021-01-11 04:00:00","1185","2021-01-11 04:00:00","2021-01-11 04:15:00","114.304947847519"
"2021-01-11 04:15:00","1186","2021-01-11 04:15:00","2021-01-11 04:30:00","115.168746682268"
"2021-01-11 04:30:00","1187","2021-01-11 04:30:00","2021-01-11 04:45:00","114.962974618315"
"2021-01-11 04:45:00","1188","2021-01-11 04:45:00","2021-01-11 05:00:00","114.680718830119"
"2021-01-11 05:00:00","1189","2021-01-11 05:00:00","2021-01-11 05:15:00","126.293632081586"
"2021-01-11 05:15:00","1190","2021-01-11 05:15:00","2021-01-11 05:30:00","127.641906929406"
"2021-01-11 05:30:00","1191","2021-01-11 05:30:00","2021-01-11 05:45:00","127.369385846948"
"2021-01-11 05:45:00","1192","2021-01-11 05:45:00","2021-01-11 06:00:00","126.970476164215"
"2021-01-11 06:00:00","1193","2021-01-11 06:00:00","2021-01-11 06:15:00","110.89016790842"
"2021-01-11 06:15:00","1194","2021-01-11 06:15:00","2021-01-11 06:30:00","108.677173009398"
"2021-01-11 06:30:00","1195","2021-01-11 06:30:00","2021-01-11 06:45:00","108.758315396951"
"2021-01-11 06:45:00","1196","2021-01-11 06:45:00","2021-01-11 07:00:00","109.099636406074"
"2021-01-11 07:00:00","1197","2021-01-11 07:00:00","2021-01-11 07:15:00","131.068781361183"
"2021-01-11 07:15:00","1198","2021-01-11 07:15:00","2021-01-11 07:30:00","134.016167623133"
"2021-01-11 07:30:00","1199","2021-01-11 07:30:00","2021-01-11 07:45:00","133.840221252414"
"2021-01-11 07:45:00","1200","2021-01-11 07:45:00","2021-01-11 08:00:00","133.327529733275"
"2021-01-11 08:00:00","1201","2021-01-11 08:00:00","2021-01-11 08:15:00","120.095271844972"
"2021-01-11 08:15:00","1202","2021-01-11 08:15:00","2021-01-11 08:30:00","118.177423078401"
"2021-01-11 08:30:00","1203","2021-01-11 08:30:00","2021-01-11 08:45:00","118.161328373787"
"2021-01-11 08:45:00","1204","2021-01-11 08:45:00","2021-01-11 09:00:00","118.383156913083"
"2021-01-11 09:00:00","1205","2021-01-11 09:00:00","2021-01-11 09:15:00","147.162354508733"
"2021-01-11 09:15:00","1206","2021-01-11 09:15:00","2021-01-11 09:30:00","150.921377047684"
"2021-01-11 09:30:00","1207","2021-01-11 09:30:00","2021-01-11 09:45:00","150.603577379396"
"2021-01-11 09:45:00","1208","2021-01-11 09:45:00","2021-01-11 10:00:00","151.644138533175"
"2021-01-11 10:00:00","1209","2021-01-11 10:00:00","2021-01-11 10:15:00","153.054234616994"
"2021-01-11 10:15:00","1210","2021-01-11 10:15:00","2021-01-11 10:30:00","154.6137763899"
"2021-01-11 10:30:00","1211","2021-01-11 10:30:00","2021-01-11 10:45:00","156.255845454671"
"2021-01-11 10:45:00","1212","2021-01-11 10:45:00","2021-01-11 11:00:00","157.950197943802"
"2021-01-11 11:00:00","1213","2021-01-11 11:00:00","2021-01-11 11:15:00","147.061307097628"
"2021-01-11 11:15:00","1214","2021-01-11 11:15:00","2021-01-11 11:30:00","145.440401964467"
"2021-01-11 11:30:00","1215","2021-01-11 11:30:00","2021-01-11 11:45:00","145.390608566679"
"2021-01-11 11:45:00","1216","2021-01-11 11:45:00","2021-01-11 12:00:00","145.547112138063"
"2021-01-11 12:00:00","1217","2021-01-11 12:00:00","2021-01-11 12:15:00","132.872181744407"
"2021-01-11 12:15:00","1218","2021-01-11 12:15:00","2021-01-11 12:30:00","118.534177522318"
"2021-01-11 12:30:00","1219","2021-01-11 12:30:00","2021-01-11 12:45:00","117.163936166761"
"2021-01-11 12:45:00","1220","2021-01-11 12:45:00","2021-01-11 13:00:00","117.752428332015"
"2021-01-11 13:00:00","1221","2021-01-11 13:00:00","2021-01-11 13:15:00","90.822938286573"
"2021-01-11 13:15:00","1222","2021-01-11 13:15:00","2021-01-11 13:30:00","87.828789734196"
"2021-01-11 13:30:00","1223","2021-01-11 13:30:00","2021-01-11 13:45:00","88.5740805538005"
"2021-01-11 13:45:00","1224","2021-01-11 13:45:00","2021-01-11 14:00:00","89.5798707145113"
"2021-01-11 14:00:00","1225","2021-01-11 14:00:00","2021-01-11 14:15:00","90.3492603357675"
"2021-01-11 14:15:00","1226","2021-01-11 14:15:00","2021-01-11 14:30:00","90.8842910914103"
"2021-01-11 14:30:00","1227","2021-01-11 14:30:00","2021-01-11 14:45:00","91.247754203266"
"2021-01-11 14:45:00","1228","2021-01-11 14:45:00","2021-01-11 15:00:00","91.4931475996765"
"2021-01-11 15:00:00","1229","2021-01-11 15:00:00","2021-01-11 15:15:00","99.5447131665065"
"2021-01-11 15:15:00","1230","2021-01-11 15:15:00","2021-01-11 15:30:00","100.655335212029"
"2021-01-11 15:30:00","1231","2021-01-11 15:30:00","2021-01-11 15:45:00","100.616892755081"
"2021-01-11 15:45:00","1232","2021-01-11 15:45:00","2021-01-11 16:00:00","100.447547729152"
"2021-01-11 16:00:00","1233","2021-01-11 16:00:00","2021-01-11 16:15:00","88.4780695337459"
"2021-01-11 16:15:00","1234","2021-01-11 16:15:00","2021-01-11 16:30:00","86.880056791589"
"2021-01-11 16:30:00","1235","2021-01-11 16:30:00","2021-01-11 16:45:00","86.9826079699331"
"2021-01-11 16:45:00","1236","2021-01-11 16:45:00","2021-01-11 17:00:00","87.2667048842437"
"2021-01-11 17:00:00","1237","2021-01-11 17:00:00","2021-01-11 17:15:00","79.6111291591167"
"2021-01-11 17:15:00","1238","2021-01-11 17:15:00","2021-01-11 17:30:00","70.8882618006344"
"2021-01-11 17:30:00","1239","2021-01-11 17:30:00","2021-01-11 17:45:00","70.113343391764"
"2021-01-11 17:45:00","1240","2021-01-11 17:45:00","2021-01-11 18:00:00","70.521613909493"
"2021-01-11 18:00:00","1241","2021-01-11 18:00:00","2021-01-11 18:15:00","105.468246295544"
"2021-01-11 18:15:00","1242","2021-01-11 18:15:00","2021-01-11 18:30:00","110.170158887177"
"2021-01-11 18:30:00","1243","2021-01-11 18:30:00","2021-01-11 18:45:00","109.901802871849"
"2021-01-11 18:45:00","1244","2021-01-11 18:45:00","2021-01-11 19:00:00","109.09446799365"
"2021-01-11 19:00:00","1245","2021-01-11 19:00:00","2021-01-11 19:15:00","152.79602446015"
"2021-01-11 19:15:00","1246","2021-01-11 19:15:00","2021-01-11 19:30:00","157.952284291293"
"2021-01-11 19:30:00","1247","2021-01-11 19:30:00","2021-01-11 19:45:00","156.997313465093"
"2021-01-11 19:45:00","1248","2021-01-11 19:45:00","2021-01-11 20:00:00","155.546426192377"
"2021-01-11 20:00:00","1249","2021-01-11 20:00:00","2021-01-11 20:15:00","152.450255728874"
"2021-01-11 20:15:00","1250","2021-01-11 20:15:00","2021-01-11 20:30:00","151.416025877866"
"2021-01-11 20:30:00","1251","2021-01-11 20:30:00","2021-01-11 20:45:00","150.911094928956"
"2021-01-11 20:45:00","1252","2021-01-11 20:45:00","2021-01-11 21:00:00","150.60593230376"
"2021-01-11 21:00:00","1253","2021-01-11 21:00:00","2021-01-11 21:15:00","137.591732731872"
"2021-01-11 21:15:00","1254","2021-01-11 21:15:00","2021-01-11 21:30:00","135.83504532697"
"2021-01-11 21:30:00","1255","2021-01-11 21:30:00","2021-01-11 21:45:00","135.930115153173"
"2021-01-11 21:45:00","1256","2021-01-11 21:45:00","2021-01-11 22:00:00","136.22730109034"
"2021-01-11 22:00:00","1257","2021-01-11 22:00:00","2021-01-11 22:15:00","152.242334373616"
"2021-01-11 22:15:00","1258","2021-01-11 22:15:00","2021-01-11 22:30:00","154.411951100483"
"2021-01-11 22:30:00","1259","2021-01-11 22:30:00","2021-01-11 22:45:00","154.30169632452"
"2021-01-11 22:45:00","1260","2021-01-11 22:45:00","2021-01-11 23:00:00","153.940784318914"
"2021-01-11 23:00:00","1261","2021-01-11 23:00:00","2021-01-11 23:15:00","157.588472391101"
"2021-01-11 23:15:00","1262","2021-01-11 23:15:00","2021-01-11 23:30:00","157.879548355633"
"2021-01-11 23:30:00","1263","2021-01-11 23:30:00","2021-01-11 23:45:00","157.680592682117"
"2021-01-11 23:45:00","1264","2021-01-11 23:45:00","2021-01-12 00:00:00","168.975182837205"
"2021-01-12","1265","2021-01-12 00:00:00","2021-01-12 00:15:00","181.781032976794"
"2021-01-12 00:15:00","1266","2021-01-12 00:15:00","2021-01-12 00:30:00","194.468540056134"
"2021-01-12 00:30:00","1267","2021-01-12 00:30:00","2021-01-12 00:45:00","195.368437140572"
"2021-01-12 00:45:00","1268","2021-01-12 00:45:00","2021-01-12 01:00:00","194.580095961518"
"2021-01-12 01:00:00","1269","2021-01-12 01:00:00","2021-01-12 01:15:00","152.39238117239"
"2021-01-12 01:15:00","1270","2021-01-12 01:15:00","2021-01-12 01:30:00","146.571245279761"
"2021-01-12 01:30:00","1271","2021-01-12 01:30:00","2021-01-12 01:45:00","146.771114246825"
"2021-01-12 01:45:00","1272","2021-01-12 01:45:00","2021-01-12 02:00:00","147.657320068735"
"2021-01-12 02:00:00","1273","2021-01-12 02:00:00","2021-01-12 02:15:00","143.46249974171"
"2021-01-12 02:15:00","1274","2021-01-12 02:15:00","2021-01-12 02:30:00","143.357464360132"
"2021-01-12 02:30:00","1275","2021-01-12 02:30:00","2021-01-12 02:45:00","143.782883726563"
"2021-01-12 02:45:00","1276","2021-01-12 02:45:00","2021-01-12 03:00:00","144.159942516795"
