"","Index","From.Date","To.Date","SO2"
"2021-01-07 06:15:00"," 810","2021-01-07 06:15:00","2021-01-07 06:30:00","11.8864650534106"
"2021-01-07 06:30:00"," 811","2021-01-07 06:30:00","2021-01-07 06:45:00","11.830845317347"
"2021-01-07 06:45:00"," 812","2021-01-07 06:45:00","2021-01-07 07:00:00","11.8216446206038"
"2021-01-07 07:00:00"," 813","2021-01-07 07:00:00","2021-01-07 07:15:00","11.4870748091883"
"2021-01-07 07:15:00"," 814","2021-01-07 07:15:00","2021-01-07 07:30:00","11.3417876798588"
"2021-01-07 07:30:00"," 815","2021-01-07 07:30:00","2021-01-07 07:45:00","11.359151544147"
"2021-01-07 07:45:00"," 816","2021-01-07 07:45:00","2021-01-07 08:00:00","11.4608215397064"
"2021-01-07 08:00:00"," 817","2021-01-07 08:00:00","2021-01-07 08:15:00","11.6813074168906"
"2021-01-07 08:15:00"," 818","2021-01-07 08:15:00","2021-01-07 08:30:00","11.836025655204"
"2021-01-07 08:30:00"," 819","2021-01-07 08:30:00","2021-01-07 08:45:00","11.735794228933"
"2021-01-07 08:45:00"," 820","2021-01-07 08:45:00","2021-01-07 09:00:00","11.6654603377362"
"2021-01-07 09:00:00"," 821","2021-01-07 09:00:00","2021-01-07 09:15:00","11.7354200104629"
"2021-01-07 09:15:00"," 822","2021-01-07 09:15:00","2021-01-07 09:30:00","11.7695975073164"
"2021-01-07 09:30:00"," 823","2021-01-07 09:30:00","2021-01-07 09:45:00","11.7786661160868"
"2021-01-07 09:45:00"," 824","2021-01-07 09:45:00","2021-01-07 10:00:00","11.7179155603411"
"2021-01-07 10:00:00"," 825","2021-01-07 10:00:00","2021-01-07 10:15:00","11.6081718524152"
"2021-01-07 10:15:00"," 826","2021-01-07 10:15:00","2021-01-07 10:30:00","11.464048916706"
"2021-01-07 10:30:00"," 827","2021-01-07 10:30:00","2021-01-07 10:45:00","11.2958015625754"
"2021-01-07 10:45:00"," 828","2021-01-07 10:45:00","2021-01-07 11:00:00","11.1777398773355"
"2021-01-07 11:00:00"," 829","2021-01-07 11:00:00","2021-01-07 11:15:00","11.0948942266938"
"2021-01-07 11:15:00"," 830","2021-01-07 11:15:00","2021-01-07 11:30:00","11.0367601943335"
"2021-01-07 11:30:00"," 831","2021-01-07 11:30:00","2021-01-07 11:45:00","10.9959666741874"
"2021-01-07 11:45:00"," 832","2021-01-07 11:45:00","2021-01-07 12:00:00","10.9076842427032"
"2021-01-07 12:00:00"," 833","2021-01-07 12:00:00","2021-01-07 12:15:00","10.9948776602938"
"2021-01-07 12:15:00"," 834","2021-01-07 12:15:00","2021-01-07 12:30:00","11.2052051061593"
"2021-01-07 12:30:00"," 835","2021-01-07 12:30:00","2021-01-07 12:45:00","11.5019375416523"
"2021-01-07 12:45:00"," 836","2021-01-07 12:45:00","2021-01-07 13:00:00","11.8742159029566"
"2021-01-07 13:00:00"," 837","2021-01-07 13:00:00","2021-01-07 13:15:00","12.2995059705095"
"2021-01-07 13:15:00"," 838","2021-01-07 13:15:00","2021-01-07 13:30:00","12.6277668769919"
"2021-01-07 13:30:00"," 839","2021-01-07 13:30:00","2021-01-07 13:45:00","13.0072549859905"
"2021-01-07 13:45:00"," 840","2021-01-07 13:45:00","2021-01-07 14:00:00","13.3928614852332"
"2021-01-07 14:00:00"," 841","2021-01-07 14:00:00","2021-01-07 14:15:00","13.5739618218793"
"2021-01-07 14:15:00"," 842","2021-01-07 14:15:00","2021-01-07 14:30:00","13.6413856290615"
"2021-01-07 14:30:00"," 843","2021-01-07 14:30:00","2021-01-07 14:45:00","13.5097268986901"
"2021-01-07 14:45:00"," 844","2021-01-07 14:45:00","2021-01-07 15:00:00","13.5068255103175"
"2021-01-07 15:00:00"," 845","2021-01-07 15:00:00","2021-01-07 15:15:00","13.3258185382164"
"2021-01-07 15:15:00"," 846","2021-01-07 15:15:00","2021-01-07 15:30:00","13.2286317422524"
"2021-01-07 15:30:00"," 847","2021-01-07 15:30:00","2021-01-07 15:45:00","13.3692338422446"
"2021-01-07 15:45:00"," 848","2021-01-07 15:45:00","2021-01-07 16:00:00","13.4529821870648"
"2021-01-07 16:00:00"," 849","2021-01-07 16:00:00","2021-01-07 16:15:00","13.4968354013939"
"2021-01-07 16:15:00"," 850","2021-01-07 16:15:00","2021-01-07 16:30:00","13.5872648660571"
"2021-01-07 16:30:00"," 851","2021-01-07 16:30:00","2021-01-07 16:45:00","14.0683196312785"
"2021-01-07 16:45:00"," 852","2021-01-07 16:45:00","2021-01-07 17:00:00","14.4953684684695"
"2021-01-07 17:00:00"," 853","2021-01-07 17:00:00","2021-01-07 17:15:00","14.7950350258371"
"2021-01-07 17:15:00"," 854","2021-01-07 17:15:00","2021-01-07 17:30:00","15.0053155319151"
"2021-01-07 17:30:00"," 855","2021-01-07 17:30:00","2021-01-07 17:45:00","15.2423580208978"
"2021-01-07 17:45:00"," 856","2021-01-07 17:45:00","2021-01-07 18:00:00","15.5876653058615"
"2021-01-07 18:00:00"," 857","2021-01-07 18:00:00","2021-01-07 18:15:00","16.0387721217999"
"2021-01-07 18:15:00"," 858","2021-01-07 18:15:00","2021-01-07 18:30:00","16.2360065064243"
"2021-01-07 18:30:00"," 859","2021-01-07 18:30:00","2021-01-07 18:45:00","16.2252663041866"
"2021-01-07 18:45:00"," 860","2021-01-07 18:45:00","2021-01-07 19:00:00","16.1282442313727"
"2021-01-07 19:00:00"," 861","2021-01-07 19:00:00","2021-01-07 19:15:00","15.9110198711082"
"2021-01-07 19:15:00"," 862","2021-01-07 19:15:00","2021-01-07 19:30:00","15.9673898165644"
"2021-01-07 19:30:00"," 863","2021-01-07 19:30:00","2021-01-07 19:45:00","16.0069454505404"
"2021-01-07 19:45:00"," 864","2021-01-07 19:45:00","2021-01-07 20:00:00","16.0347022306222"
"2021-01-07 20:00:00"," 865","2021-01-07 20:00:00","2021-01-07 20:15:00","15.9348655621065"
"2021-01-07 20:15:00"," 866","2021-01-07 20:15:00","2021-01-07 20:30:00","15.7753231660932"
"2021-01-07 20:30:00"," 867","2021-01-07 20:30:00","2021-01-07 20:45:00","15.5738843679446"
"2021-01-07 20:45:00"," 868","2021-01-07 20:45:00","2021-01-07 21:00:00","15.3430462376808"
"2021-01-07 21:00:00"," 869","2021-01-07 21:00:00","2021-01-07 21:15:00","15.2407206766792"
"2021-01-07 21:15:00"," 870","2021-01-07 21:15:00","2021-01-07 21:30:00","15.1689172998155"
"2021-01-07 21:30:00"," 871","2021-01-07 21:30:00","2021-01-07 21:45:00","14.9395607716712"
"2021-01-07 21:45:00"," 872","2021-01-07 21:45:00","2021-01-07 22:00:00","14.5698183363241"
"2021-01-07 22:00:00"," 873","2021-01-07 22:00:00","2021-01-07 22:15:00","14.1910505220701"
"2021-01-07 22:15:00"," 874","2021-01-07 22:15:00","2021-01-07 22:30:00","13.8954349766634"
"2021-01-07 22:30:00"," 875","2021-01-07 22:30:00","2021-01-07 22:45:00","13.7476541344376"
"2021-01-07 22:45:00"," 876","2021-01-07 22:45:00","2021-01-07 23:00:00","13.4649830822863"
"2021-01-07 23:00:00"," 877","2021-01-07 23:00:00","2021-01-07 23:15:00","13.2964570805374"
"2021-01-07 23:15:00"," 878","2021-01-07 23:15:00","2021-01-07 23:30:00","13.2080283681751"
"2021-01-07 23:30:00"," 879","2021-01-07 23:30:00","2021-01-07 23:45:00","13.1758051219668"
"2021-01-07 23:45:00"," 880","2021-01-07 23:45:00","2021-01-08 00:00:00","13.0935365799092"
"2021-01-08"," 881","2021-01-08 00:00:00","2021-01-08 00:15:00","12.9761505051162"
"2021-01-08 00:15:00"," 882","2021-01-08 00:15:00","2021-01-08 00:30:00","12.8937789404318"
"2021-01-08 00:30:00"," 883","2021-01-08 00:30:00","2021-01-08 00:45:00","12.7464920690408"
"2021-01-08 00:45:00"," 884","2021-01-08 00:45:00","2021-01-08 01:00:00","12.6133101640119"
"2021-01-08 01:00:00"," 885","2021-01-08 01:00:00","2021-01-08 01:15:00","12.579511437117"
"2021-01-08 01:15:00"," 886","2021-01-08 01:15:00","2021-01-08 01:30:00","12.5557943648528"
"2021-01-08 01:30:00"," 887","2021-01-08 01:30:00","2021-01-08 01:45:00","12.4794947322973"
"2021-01-08 01:45:00"," 888","2021-01-08 01:45:00","2021-01-08 02:00:00","12.3961256346717"
"2021-01-08 02:00:00"," 889","2021-01-08 02:00:00","2021-01-08 02:15:00","12.2183102754141"
"2021-01-08 02:15:00"," 890","2021-01-08 02:15:00","2021-01-08 02:30:00","12.2426770982448"
"2021-01-08 02:30:00"," 891","2021-01-08 02:30:00","2021-01-08 02:45:00","12.2299471582538"
"2021-01-08 02:45:00"," 892","2021-01-08 02:45:00","2021-01-08 03:00:00","12.1017003526139"
"2021-01-08 03:00:00"," 893","2021-01-08 03:00:00","2021-01-08 03:15:00","12.0415361547059"
"2021-01-08 03:15:00"," 894","2021-01-08 03:15:00","2021-01-08 03:30:00","11.9694895329457"
"2021-01-08 03:30:00"," 895","2021-01-08 03:30:00","2021-01-08 03:45:00","11.9487618447761"
"2021-01-08 03:45:00"," 896","2021-01-08 03:45:00","2021-01-08 04:00:00","11.844731403679"
"2021-01-08 04:00:00"," 897","2021-01-08 04:00:00","2021-01-08 04:15:00","11.7269889308291"
"2021-01-08 04:15:00"," 898","2021-01-08 04:15:00","2021-01-08 04:30:00","11.5996245201773"
"2021-01-08 04:30:00"," 899","2021-01-08 04:30:00","2021-01-08 04:45:00","11.6593935283507"
"2021-01-08 04:45:00"," 900","2021-01-08 04:45:00","2021-01-08 05:00:00","11.8206483518012"
"2021-01-08 05:00:00"," 901","2021-01-08 05:00:00","2021-01-08 05:15:00","11.9338032736603"
"2021-01-08 05:15:00"," 902","2021-01-08 05:15:00","2021-01-08 05:30:00","12.0132057750363"
"2021-01-08 05:30:00"," 903","2021-01-08 05:30:00","2021-01-08 05:45:00","12.0390951939705"
"2021-01-08 05:45:00"," 904","2021-01-08 05:45:00","2021-01-08 06:00:00","11.9976051783624"
"2021-01-08 06:00:00"," 905","2021-01-08 06:00:00","2021-01-08 06:15:00","12.0878050300711"
"2021-01-08 06:15:00"," 906","2021-01-08 06:15:00","2021-01-08 06:30:00","12.3002421357311"
"2021-01-08 06:30:00"," 907","2021-01-08 06:30:00","2021-01-08 06:45:00","12.4791409347423"
"2021-01-08 06:45:00"," 908","2021-01-08 06:45:00","2021-01-08 07:00:00","12.4853628818737"
"2021-01-08 07:00:00"," 909","2021-01-08 07:00:00","2021-01-08 07:15:00","12.6388714356492"
"2021-01-08 07:15:00"," 910","2021-01-08 07:15:00","2021-01-08 07:30:00","13.1940182453933"
"2021-01-08 07:30:00"," 911","2021-01-08 07:30:00","2021-01-08 07:45:00","14.0906576356984"
"2021-01-08 07:45:00"," 912","2021-01-08 07:45:00","2021-01-08 08:00:00","15.1672704700811"
"2021-01-08 08:00:00"," 913","2021-01-08 08:00:00","2021-01-08 08:15:00","16.4596588746712"
"2021-01-08 08:15:00"," 914","2021-01-08 08:15:00","2021-01-08 08:30:00","17.5753466798311"
"2021-01-08 08:30:00"," 915","2021-01-08 08:30:00","2021-01-08 08:45:00","23.1904591634095"
"2021-01-08 08:45:00"," 916","2021-01-08 08:45:00","2021-01-08 09:00:00","25.5795853786097"
"2021-01-08 09:00:00"," 917","2021-01-08 09:00:00","2021-01-08 09:15:00","25.3768752262267"
"2021-01-08 09:15:00"," 918","2021-01-08 09:15:00","2021-01-08 09:30:00","23.6238912596183"
"2021-01-08 09:30:00"," 919","2021-01-08 09:30:00","2021-01-08 09:45:00","21.5884265768551"
"2021-01-08 09:45:00"," 920","2021-01-08 09:45:00","2021-01-08 10:00:00","20.1153678039095"
"2021-01-08 10:00:00"," 921","2021-01-08 10:00:00","2021-01-08 10:15:00","19.0369576710276"
"2021-01-08 10:15:00"," 922","2021-01-08 10:15:00","2021-01-08 10:30:00","18.2354783925078"
"2021-01-08 10:30:00"," 923","2021-01-08 10:30:00","2021-01-08 10:45:00","17.6283256371591"
"2021-01-08 10:45:00"," 924","2021-01-08 10:45:00","2021-01-08 11:00:00","17.3215914825275"
"2021-01-08 11:00:00"," 925","2021-01-08 11:00:00","2021-01-08 11:15:00","17.2256655540421"
"2021-01-08 11:15:00"," 926","2021-01-08 11:15:00","2021-01-08 11:30:00","17.2776669113668"
"2021-01-08 11:30:00"," 927","2021-01-08 11:30:00","2021-01-08 11:45:00","17.4334710580189"
"2021-01-08 11:45:00"," 928","2021-01-08 11:45:00","2021-01-08 12:00:00","18.1095427359432"
"2021-01-08 12:00:00"," 929","2021-01-08 12:00:00","2021-01-08 12:15:00","19.0015514029513"
"2021-01-08 12:15:00"," 930","2021-01-08 12:15:00","2021-01-08 12:30:00","19.5976587242508"
"2021-01-08 12:30:00"," 931","2021-01-08 12:30:00","2021-01-08 12:45:00","19.5983570917832"
"2021-01-08 12:45:00"," 932","2021-01-08 12:45:00","2021-01-08 13:00:00","18.8531345447375"
"2021-01-08 13:00:00"," 933","2021-01-08 13:00:00","2021-01-08 13:15:00","17.9722586865842"
"2021-01-08 13:15:00"," 934","2021-01-08 13:15:00","2021-01-08 13:30:00","17.2944779115572"
"2021-01-08 13:30:00"," 935","2021-01-08 13:30:00","2021-01-08 13:45:00","16.6398979781823"
"2021-01-08 13:45:00"," 936","2021-01-08 13:45:00","2021-01-08 14:00:00","15.7033133816647"
"2021-01-08 14:00:00"," 937","2021-01-08 14:00:00","2021-01-08 14:15:00","15.1952404801264"
"2021-01-08 14:15:00"," 938","2021-01-08 14:15:00","2021-01-08 14:30:00","14.6597471002731"
"2021-01-08 14:30:00"," 939","2021-01-08 14:30:00","2021-01-08 14:45:00","14.1944978728366"
"2021-01-08 14:45:00"," 940","2021-01-08 14:45:00","2021-01-08 15:00:00","13.8978540342659"
"2021-01-08 15:00:00"," 941","2021-01-08 15:00:00","2021-01-08 15:15:00","13.630037607026"
"2021-01-08 15:15:00"," 942","2021-01-08 15:15:00","2021-01-08 15:30:00","13.53159232595"
"2021-01-08 15:30:00"," 943","2021-01-08 15:30:00","2021-01-08 15:45:00","13.4923403036356"
"2021-01-08 15:45:00"," 944","2021-01-08 15:45:00","2021-01-08 16:00:00","13.4946250764781"
"2021-01-08 16:00:00"," 945","2021-01-08 16:00:00","2021-01-08 16:15:00","13.5857138479989"
"2021-01-08 16:15:00"," 946","2021-01-08 16:15:00","2021-01-08 16:30:00","13.6496322015906"
"2021-01-08 16:30:00"," 947","2021-01-08 16:30:00","2021-01-08 16:45:00","13.7541416746328"
"2021-01-08 16:45:00"," 948","2021-01-08 16:45:00","2021-01-08 17:00:00","13.827477535245"
"2021-01-08 17:00:00"," 949","2021-01-08 17:00:00","2021-01-08 17:15:00","13.8192813975235"
"2021-01-08 17:15:00"," 950","2021-01-08 17:15:00","2021-01-08 17:30:00","13.8731870532358"
"2021-01-08 17:30:00"," 951","2021-01-08 17:30:00","2021-01-08 17:45:00","13.9110134582348"
"2021-01-08 17:45:00"," 952","2021-01-08 17:45:00","2021-01-08 18:00:00","13.7884142920775"
"2021-01-08 18:00:00"," 953","2021-01-08 18:00:00","2021-01-08 18:15:00","13.851527143597"
"2021-01-08 18:15:00"," 954","2021-01-08 18:15:00","2021-01-08 18:30:00","13.9554713837855"
"2021-01-08 18:30:00"," 955","2021-01-08 18:30:00","2021-01-08 18:45:00","13.8792680916508"
"2021-01-08 18:45:00"," 956","2021-01-08 18:45:00","2021-01-08 19:00:00","13.7363095893805"
"2021-01-08 19:00:00"," 957","2021-01-08 19:00:00","2021-01-08 19:15:00","13.635993469792"
"2021-01-08 19:15:00"," 958","2021-01-08 19:15:00","2021-01-08 19:30:00","13.5357716439479"
"2021-01-08 19:30:00"," 959","2021-01-08 19:30:00","2021-01-08 19:45:00","13.5847585058328"
"2021-01-08 19:45:00"," 960","2021-01-08 19:45:00","2021-01-08 20:00:00","13.5594763114626"
"2021-01-08 20:00:00"," 961","2021-01-08 20:00:00","2021-01-08 20:15:00","13.3329358889144"
"2021-01-08 20:15:00"," 962","2021-01-08 20:15:00","2021-01-08 20:30:00","13.1441405814682"
"2021-01-08 20:30:00"," 963","2021-01-08 20:30:00","2021-01-08 20:45:00","12.9520030818466"
"2021-01-08 20:45:00"," 964","2021-01-08 20:45:00","2021-01-08 21:00:00","12.6978633078196"
"2021-01-08 21:00:00"," 965","2021-01-08 21:00:00","2021-01-08 21:15:00","12.5791866348154"
"2021-01-08 21:15:00"," 966","2021-01-08 21:15:00","2021-01-08 21:30:00","12.555566446219"
"2021-01-08 21:30:00"," 967","2021-01-08 21:30:00","2021-01-08 21:45:00","12.2705352698252"
"2021-01-08 21:45:00"," 968","2021-01-08 21:45:00","2021-01-08 22:00:00","12.1301816376694"
"2021-01-08 22:00:00"," 969","2021-01-08 22:00:00","2021-01-08 22:15:00","12.0615218984867"
"2021-01-08 22:15:00"," 970","2021-01-08 22:15:00","2021-01-08 22:30:00","12.1624848528052"
"2021-01-08 22:30:00"," 971","2021-01-08 22:30:00","2021-01-08 22:45:00","12.3228175804147"
"2021-01-08 22:45:00"," 972","2021-01-08 22:45:00","2021-01-08 23:00:00","12.3160114375098"
"2021-01-08 23:00:00"," 973","2021-01-08 23:00:00","2021-01-08 23:15:00","12.2814069611394"
"2021-01-08 23:15:00"," 974","2021-01-08 23:15:00","2021-01-08 23:30:00","12.1378104660964"
"2021-01-08 23:30:00"," 975","2021-01-08 23:30:00","2021-01-08 23:45:00","11.9177326411171"
"2021-01-08 23:45:00"," 976","2021-01-08 23:45:00","2021-01-09 00:00:00","11.7036437309808"
"2021-01-09"," 977","2021-01-09 00:00:00","2021-01-09 00:15:00","11.4937573319793"
"2021-01-09 00:15:00"," 978","2021-01-09 00:15:00","2021-01-09 00:30:00","11.2868198979073"
"2021-01-09 00:30:00"," 979","2021-01-09 00:30:00","2021-01-09 00:45:00","11.2310943170385"
"2021-01-09 00:45:00"," 980","2021-01-09 00:45:00","2021-01-09 01:00:00","11.311304859651"
"2021-01-09 01:00:00"," 981","2021-01-09 01:00:00","2021-01-09 01:15:00","11.4272468054472"
"2021-01-09 01:15:00"," 982","2021-01-09 01:15:00","2021-01-09 01:30:00","11.478776499132"
"2021-01-09 01:30:00"," 983","2021-01-09 01:30:00","2021-01-09 01:45:00","11.5447641601135"
"2021-01-09 01:45:00"," 984","2021-01-09 01:45:00","2021-01-09 02:00:00","11.441926168549"
"2021-01-09 02:00:00"," 985","2021-01-09 02:00:00","2021-01-09 02:15:00","11.3101062033345"
"2021-01-09 02:15:00"," 986","2021-01-09 02:15:00","2021-01-09 02:30:00","11.128120649583"
"2021-01-09 02:30:00"," 987","2021-01-09 02:30:00","2021-01-09 02:45:00","11.0899041763953"
"2021-01-09 02:45:00"," 988","2021-01-09 02:45:00","2021-01-09 03:00:00","10.9736015932327"
"2021-01-09 03:00:00"," 989","2021-01-09 03:00:00","2021-01-09 03:15:00","11.0113043471518"
"2021-01-09 03:15:00"," 990","2021-01-09 03:15:00","2021-01-09 03:30:00","11.0974179417393"
"2021-01-09 03:30:00"," 991","2021-01-09 03:30:00","2021-01-09 03:45:00","11.0683596270133"
"2021-01-09 03:45:00"," 992","2021-01-09 03:45:00","2021-01-09 04:00:00","11.0777974769604"
"2021-01-09 04:00:00"," 993","2021-01-09 04:00:00","2021-01-09 04:15:00","11.0545916533715"
"2021-01-09 04:15:00"," 994","2021-01-09 04:15:00","2021-01-09 04:30:00","11.0979647879776"
"2021-01-09 04:30:00"," 995","2021-01-09 04:30:00","2021-01-09 04:45:00","11.3371998939156"
"2021-01-09 04:45:00"," 996","2021-01-09 04:45:00","2021-01-09 05:00:00","11.5945602587578"
"2021-01-09 05:00:00"," 997","2021-01-09 05:00:00","2021-01-09 05:15:00","11.9242963970719"
"2021-01-09 05:15:00"," 998","2021-01-09 05:15:00","2021-01-09 05:30:00","12.2153341860761"
"2021-01-09 05:30:00"," 999","2021-01-09 05:30:00","2021-01-09 05:45:00","12.2704172359161"
"2021-01-09 05:45:00","1000","2021-01-09 05:45:00","2021-01-09 06:00:00","12.3090698359873"
"2021-01-09 06:00:00","1001","2021-01-09 06:00:00","2021-01-09 06:15:00","12.366021447749"
"2021-01-09 06:15:00","1002","2021-01-09 06:15:00","2021-01-09 06:30:00","12.3761567415934"
"2021-01-09 06:30:00","1003","2021-01-09 06:30:00","2021-01-09 06:45:00","12.3832688288999"
"2021-01-09 06:45:00","1004","2021-01-09 06:45:00","2021-01-09 07:00:00","12.4777449991929"
"2021-01-09 07:00:00","1005","2021-01-09 07:00:00","2021-01-09 07:15:00","12.4843833330166"
"2021-01-09 07:15:00","1006","2021-01-09 07:15:00","2021-01-09 07:30:00","12.4293845430056"
"2021-01-09 07:30:00","1007","2021-01-09 07:30:00","2021-01-09 07:45:00","12.5101050856352"
"2021-01-09 07:45:00","1008","2021-01-09 07:45:00","2021-01-09 08:00:00","12.7457189223911"
"2021-01-09 08:00:00","1009","2021-01-09 08:00:00","2021-01-09 08:15:00","12.9707096843974"
"2021-01-09 08:15:00","1010","2021-01-09 08:15:00","2021-01-09 08:30:00","13.1882460759391"
"2021-01-09 08:30:00","1011","2021-01-09 08:30:00","2021-01-09 08:45:00","13.1022665834183"
"2021-01-09 08:45:00","1012","2021-01-09 08:45:00","2021-01-09 09:00:00","13.0121049832521"
"2021-01-09 09:00:00","1013","2021-01-09 09:00:00","2021-01-09 09:15:00","13.0681512559881"
"2021-01-09 09:15:00","1014","2021-01-09 09:15:00","2021-01-09 09:30:00","13.1373082680542"
"2021-01-09 09:30:00","1015","2021-01-09 09:30:00","2021-01-09 09:45:00","13.1858367779548"
"2021-01-09 09:45:00","1016","2021-01-09 09:45:00","2021-01-09 10:00:00","13.3466611016383"
"2021-01-09 10:00:00","1017","2021-01-09 10:00:00","2021-01-09 10:15:00","13.5862850777092"
"2021-01-09 10:15:00","1018","2021-01-09 10:15:00","2021-01-09 10:30:00","13.8812039486404"
"2021-01-09 10:30:00","1019","2021-01-09 10:30:00","2021-01-09 10:45:00","14.2149240744627"
"2021-01-09 10:45:00","1020","2021-01-09 10:45:00","2021-01-09 11:00:00","14.4640147309794"
"2021-01-09 11:00:00","1021","2021-01-09 11:00:00","2021-01-09 11:15:00","14.6537196228949"
"2021-01-09 11:15:00","1022","2021-01-09 11:15:00","2021-01-09 11:30:00","14.801752635426"
"2021-01-09 11:30:00","1023","2021-01-09 11:30:00","2021-01-09 11:45:00","14.9205438668149"
"2021-01-09 11:45:00","1024","2021-01-09 11:45:00","2021-01-09 12:00:00","14.9442444427435"
"2021-01-09 12:00:00","1025","2021-01-09 12:00:00","2021-01-09 12:15:00","15.0503610036532"
"2021-01-09 12:15:00","1026","2021-01-09 12:15:00","2021-01-09 12:30:00","15.6319091512161"
"2021-01-09 12:30:00","1027","2021-01-09 12:30:00","2021-01-09 12:45:00","21.2599783997895"
"2021-01-09 12:45:00","1028","2021-01-09 12:45:00","2021-01-09 13:00:00","26.4620759542926"
"2021-01-09 13:00:00","1029","2021-01-09 13:00:00","2021-01-09 13:15:00","33.2742870599639"
"2021-01-09 13:15:00","1030","2021-01-09 13:15:00","2021-01-09 13:30:00","31.4624180964755"
"2021-01-09 13:30:00","1031","2021-01-09 13:30:00","2021-01-09 13:45:00","28.8785483611757"
"2021-01-09 13:45:00","1032","2021-01-09 13:45:00","2021-01-09 14:00:00","26.4390097296098"
"2021-01-09 14:00:00","1033","2021-01-09 14:00:00","2021-01-09 14:15:00","24.4586924415677"
"2021-01-09 14:15:00","1034","2021-01-09 14:15:00","2021-01-09 14:30:00","23.0392456724987"
"2021-01-09 14:30:00","1035","2021-01-09 14:30:00","2021-01-09 14:45:00","21.7449136000533"
"2021-01-09 14:45:00","1036","2021-01-09 14:45:00","2021-01-09 15:00:00","20.6875189022429"
"2021-01-09 15:00:00","1037","2021-01-09 15:00:00","2021-01-09 15:15:00","19.9455292250064"
"2021-01-09 15:15:00","1038","2021-01-09 15:15:00","2021-01-09 15:30:00","18.9476079036409"
"2021-01-09 15:30:00","1039","2021-01-09 15:30:00","2021-01-09 15:45:00","18.0683805598526"
"2021-01-09 15:45:00","1040","2021-01-09 15:45:00","2021-01-09 16:00:00","17.540899092414"
"2021-01-09 16:00:00","1041","2021-01-09 16:00:00","2021-01-09 16:15:00","17.2900714723279"
"2021-01-09 16:15:00","1042","2021-01-09 16:15:00","2021-01-09 16:30:00","17.0544049709728"
"2021-01-09 16:30:00","1043","2021-01-09 16:30:00","2021-01-09 16:45:00","16.6205777248721"
"2021-01-09 16:45:00","1044","2021-01-09 16:45:00","2021-01-09 17:00:00","16.1670121361751"
"2021-01-09 17:00:00","1045","2021-01-09 17:00:00","2021-01-09 17:15:00","15.9680523939246"
"2021-01-09 17:15:00","1046","2021-01-09 17:15:00","2021-01-09 17:30:00","15.8880963746673"
"2021-01-09 17:30:00","1047","2021-01-09 17:30:00","2021-01-09 17:45:00","15.9513040561945"
"2021-01-09 17:45:00","1048","2021-01-09 17:45:00","2021-01-09 18:00:00","16.0254863359384"
"2021-01-09 18:00:00","1049","2021-01-09 18:00:00","2021-01-09 18:15:00","16.3758261921385"
"2021-01-09 18:15:00","1050","2021-01-09 18:15:00","2021-01-09 18:30:00","25.2719310931255"
"2021-01-09 18:30:00","1051","2021-01-09 18:30:00","2021-01-09 18:45:00","44.6091742717428"
"2021-01-09 18:45:00","1052","2021-01-09 18:45:00","2021-01-09 19:00:00","81.1165267171603"
"2021-01-09 19:00:00","1053","2021-01-09 19:00:00","2021-01-09 19:15:00","103.423318096204"
"2021-01-09 19:15:00","1054","2021-01-09 19:15:00","2021-01-09 19:30:00","115.765363345883"
"2021-01-09 19:30:00","1055","2021-01-09 19:30:00","2021-01-09 19:45:00","121.114997171919"
"2021-01-09 19:45:00","1056","2021-01-09 19:45:00","2021-01-09 20:00:00","107.687696904058"
"2021-01-09 20:00:00","1057","2021-01-09 20:00:00","2021-01-09 20:15:00","93.4929987916405"
"2021-01-09 20:15:00","1058","2021-01-09 20:15:00","2021-01-09 20:30:00","82.4585406379072"
"2021-01-09 20:30:00","1059","2021-01-09 20:30:00","2021-01-09 20:45:00","80.0547985149723"
"2021-01-09 20:45:00","1060","2021-01-09 20:45:00","2021-01-09 21:00:00","104.348683762578"
"2021-01-09 21:00:00","1061","2021-01-09 21:00:00","2021-01-09 21:15:00","124.17011733741"
"2021-01-09 21:15:00","1062","2021-01-09 21:15:00","2021-01-09 21:30:00","140.85316466914"
"2021-01-09 21:30:00","1063","2021-01-09 21:30:00","2021-01-09 21:45:00","127.116194567017"
"2021-01-09 21:45:00","1064","2021-01-09 21:45:00","2021-01-09 22:00:00","109.870488611921"
"2021-01-09 22:00:00","1065","2021-01-09 22:00:00","2021-01-09 22:15:00","95.3528099307498"
"2021-01-09 22:15:00","1066","2021-01-09 22:15:00","2021-01-09 22:30:00","86.5376488149177"
"2021-01-09 22:30:00","1067","2021-01-09 22:30:00","2021-01-09 22:45:00","78.2042660984138"
"2021-01-09 22:45:00","1068","2021-01-09 22:45:00","2021-01-09 23:00:00","68.8070147999983"
"2021-01-09 23:00:00","1069","2021-01-09 23:00:00","2021-01-09 23:15:00","59.7967141580534"
"2021-01-09 23:15:00","1070","2021-01-09 23:15:00","2021-01-09 23:30:00","53.772336451472"
"2021-01-09 23:30:00","1071","2021-01-09 23:30:00","2021-01-09 23:45:00","56.7634384821339"
"2021-01-09 23:45:00","1072","2021-01-09 23:45:00","2021-01-10 00:00:00","60.8608492948882"
"2021-01-10","1073","2021-01-10 00:00:00","2021-01-10 00:15:00","65.7345735295356"
"2021-01-10 00:15:00","1074","2021-01-10 00:15:00","2021-01-10 00:30:00","64.5907776078426"
"2021-01-10 00:30:00","1075","2021-01-10 00:30:00","2021-01-10 00:45:00","55.5853202774223"
