,0,1,2,3,4
698,13.7,21.6,13.6,17.9,11.0
699,21.6,13.6,17.9,11.0,8.9
700,13.6,17.9,11.0,8.9,18.1
701,17.9,11.0,8.9,18.1,16.4
702,11.0,8.9,18.1,16.4,9.7
703,8.9,18.1,16.4,9.7,15.1
704,18.1,16.4,9.7,15.1,9.5
705,16.4,9.7,15.1,9.5,12.5
706,9.7,15.1,9.5,12.5,12.2
707,15.1,9.5,12.5,12.2,12.5
708,9.5,12.5,12.2,12.5,9.9
709,12.5,12.2,12.5,9.9,9.2
710,12.2,12.5,9.9,9.2,7.9
711,12.5,9.9,9.2,7.9,4.1
712,9.9,9.2,7.9,4.1,7.3
713,9.2,7.9,4.1,7.3,4.8
714,7.9,4.1,7.3,4.8,7.7
715,4.1,7.3,4.8,7.7,3.8
716,7.3,4.8,7.7,3.8,5.3
717,4.8,7.7,3.8,5.3,
718,7.7,3.8,5.3,,2.1
719,3.8,5.3,,2.1,1.6
720,5.3,,2.1,1.6,2.5
721,,2.1,1.6,2.5,3.4
722,2.1,1.6,2.5,3.4,2.9
723,1.6,2.5,3.4,2.9,2.8
724,2.5,3.4,2.9,2.8,4.8
725,3.4,2.9,2.8,4.8,
726,2.9,2.8,4.8,,2.9
727,2.8,4.8,,2.9,3.2
728,4.8,,2.9,3.2,3.7
729,,2.9,3.2,3.7,0.9
730,2.9,3.2,3.7,0.9,1.1
731,3.2,3.7,0.9,1.1,3.4
732,3.7,0.9,1.1,3.4,2.5
733,0.9,1.1,3.4,2.5,3.8
734,1.1,3.4,2.5,3.8,1.9
735,3.4,2.5,3.8,1.9,0.2
736,2.5,3.8,1.9,0.2,3.1
737,3.8,1.9,0.2,3.1,
738,1.9,0.2,3.1,,
739,0.2,3.1,,,
740,3.1,,,,2.3
741,,,,2.3,1.3
742,,,2.3,1.3,1.7
743,,2.3,1.3,1.7,3.0
744,2.3,1.3,1.7,3.0,2.4
745,1.3,1.7,3.0,2.4,3.4
746,1.7,3.0,2.4,3.4,2.1
747,3.0,2.4,3.4,2.1,4.4
748,2.4,3.4,2.1,4.4,4.4
749,3.4,2.1,4.4,4.4,1.5
750,2.1,4.4,4.4,1.5,1.1
751,4.4,4.4,1.5,1.1,5.5
752,4.4,1.5,1.1,5.5,5.9
753,1.5,1.1,5.5,5.9,5.3
754,1.1,5.5,5.9,5.3,5.6
755,5.5,5.9,5.3,5.6,4.5
756,5.9,5.3,5.6,4.5,1.5
757,5.3,5.6,4.5,1.5,
758,5.6,4.5,1.5,,
759,4.5,1.5,,,
760,1.5,,,,8.9
761,,,,8.9,9.6
762,,,8.9,9.6,9.6
763,,8.9,9.6,9.6,11.4
764,8.9,9.6,9.6,11.4,10.1
765,9.6,9.6,11.4,10.1,
766,9.6,11.4,10.1,,
767,11.4,10.1,,,
768,10.1,,,,417.4
769,,,,417.4,465.1
770,,,417.4,465.1,246.6
771,,417.4,465.1,246.6,8.4
772,417.4,465.1,246.6,8.4,10.9
773,465.1,246.6,8.4,10.9,8.4
774,246.6,8.4,10.9,8.4,7.4
775,8.4,10.9,8.4,7.4,5.2
776,10.9,8.4,7.4,5.2,4.8
777,8.4,7.4,5.2,4.8,9.2
778,7.4,5.2,4.8,9.2,7.1
779,5.2,4.8,9.2,7.1,8.0
780,4.8,9.2,7.1,8.0,
781,9.2,7.1,8.0,,7.3
782,7.1,8.0,,7.3,9.2
783,8.0,,7.3,9.2,8.3
784,,7.3,9.2,8.3,10.6
785,7.3,9.2,8.3,10.6,8.3
786,9.2,8.3,10.6,8.3,9.0
787,8.3,10.6,8.3,9.0,15.4
788,10.6,8.3,9.0,15.4,11.2
