,0,1,2,3,4
489,172.0,147.0,147.0,147.0,147.0
490,147.0,147.0,147.0,147.0,140.0
491,147.0,147.0,147.0,140.0,140.0
492,147.0,147.0,140.0,140.0,140.0
493,147.0,140.0,140.0,140.0,140.0
494,140.0,140.0,140.0,140.0,110.0
495,140.0,140.0,140.0,110.0,110.0
496,140.0,140.0,110.0,110.0,110.0
497,140.0,110.0,110.0,110.0,
498,110.0,110.0,110.0,,116.0
499,110.0,110.0,,116.0,116.0
500,110.0,,116.0,116.0,116.0
501,,116.0,116.0,116.0,116.0
502,116.0,116.0,116.0,116.0,170.0
503,116.0,116.0,116.0,170.0,170.0
504,116.0,116.0,170.0,170.0,170.0
505,116.0,170.0,170.0,170.0,170.0
506,170.0,170.0,170.0,170.0,156.0
507,170.0,170.0,170.0,156.0,156.0
508,170.0,170.0,156.0,156.0,156.0
509,170.0,156.0,156.0,156.0,156.0
510,156.0,156.0,156.0,156.0,229.0
511,156.0,156.0,156.0,229.0,229.0
512,156.0,156.0,229.0,229.0,
513,156.0,229.0,229.0,,229.0
514,229.0,229.0,,229.0,221.0
515,229.0,,229.0,221.0,221.0
516,,229.0,221.0,221.0,221.0
517,229.0,221.0,221.0,221.0,221.0
518,221.0,221.0,221.0,221.0,159.0
519,221.0,221.0,221.0,159.0,159.0
520,221.0,221.0,159.0,159.0,159.0
521,221.0,159.0,159.0,159.0,159.0
522,159.0,159.0,159.0,159.0,163.0
523,159.0,159.0,159.0,163.0,163.0
524,159.0,159.0,163.0,163.0,163.0
525,159.0,163.0,163.0,163.0,
526,163.0,163.0,163.0,,132.0
527,163.0,163.0,,132.0,132.0
528,163.0,,132.0,132.0,132.0
529,,132.0,132.0,132.0,132.0
530,132.0,132.0,132.0,132.0,115.0
531,132.0,132.0,132.0,115.0,115.0
532,132.0,132.0,115.0,115.0,115.0
533,132.0,115.0,115.0,115.0,115.0
534,115.0,115.0,115.0,115.0,113.0
535,115.0,115.0,115.0,113.0,113.0
536,115.0,115.0,113.0,113.0,113.0
537,115.0,113.0,113.0,113.0,113.0
538,113.0,113.0,113.0,113.0,107.0
539,113.0,113.0,113.0,107.0,107.0
540,113.0,113.0,107.0,107.0,107.0
541,113.0,107.0,107.0,107.0,107.0
542,107.0,107.0,107.0,107.0,106.0
543,107.0,107.0,107.0,106.0,106.0
544,107.0,107.0,106.0,106.0,106.0
545,107.0,106.0,106.0,106.0,106.0
546,106.0,106.0,106.0,106.0,120.0
547,106.0,106.0,106.0,120.0,120.0
548,106.0,106.0,120.0,120.0,120.0
549,106.0,120.0,120.0,120.0,120.0
550,120.0,120.0,120.0,120.0,116.0
551,120.0,120.0,120.0,116.0,116.0
552,120.0,120.0,116.0,116.0,116.0
553,120.0,116.0,116.0,116.0,116.0
554,116.0,116.0,116.0,116.0,120.0
555,116.0,116.0,116.0,120.0,120.0
556,116.0,116.0,120.0,120.0,120.0
557,116.0,120.0,120.0,120.0,120.0
558,120.0,120.0,120.0,120.0,132.0
559,120.0,120.0,120.0,132.0,132.0
560,120.0,120.0,132.0,132.0,132.0
561,120.0,132.0,132.0,132.0,132.0
562,132.0,132.0,132.0,132.0,142.0
563,132.0,132.0,132.0,142.0,142.0
564,132.0,132.0,142.0,142.0,142.0
565,132.0,142.0,142.0,142.0,
566,142.0,142.0,142.0,,
567,142.0,142.0,,,
568,142.0,,,,143.0
569,,,,143.0,143.0
570,,,143.0,143.0,150.0
571,,143.0,143.0,150.0,150.0
572,143.0,143.0,150.0,150.0,150.0
573,143.0,150.0,150.0,150.0,150.0
574,150.0,150.0,150.0,150.0,129.0
575,150.0,150.0,150.0,129.0,129.0
576,150.0,150.0,129.0,129.0,129.0
577,150.0,129.0,129.0,129.0,129.0
578,129.0,129.0,129.0,129.0,123.0
579,129.0,129.0,129.0,123.0,123.0
580,129.0,129.0,123.0,123.0,123.0
581,129.0,123.0,123.0,123.0,123.0
582,123.0,123.0,123.0,123.0,104.0
583,123.0,123.0,123.0,104.0,104.0
584,123.0,123.0,104.0,104.0,104.0
585,123.0,104.0,104.0,104.0,104.0
586,104.0,104.0,104.0,104.0,100.0
587,104.0,104.0,104.0,100.0,100.0
588,104.0,104.0,100.0,100.0,
589,104.0,100.0,100.0,,100.0
590,100.0,100.0,,100.0,94.0
591,100.0,,100.0,94.0,94.0
592,,100.0,94.0,94.0,94.0
593,100.0,94.0,94.0,94.0,94.0
594,94.0,94.0,94.0,94.0,89.0
595,94.0,94.0,94.0,89.0,89.0
596,94.0,94.0,89.0,89.0,89.0
597,94.0,89.0,89.0,89.0,89.0
598,89.0,89.0,89.0,89.0,
599,89.0,89.0,89.0,,134.0
600,89.0,89.0,,134.0,
601,89.0,,134.0,,134.0
602,,134.0,,134.0,178.0
603,134.0,,134.0,178.0,178.0
604,,134.0,178.0,178.0,178.0
605,134.0,178.0,178.0,178.0,178.0
606,178.0,178.0,178.0,178.0,277.0
607,178.0,178.0,178.0,277.0,277.0
608,178.0,178.0,277.0,277.0,277.0
609,178.0,277.0,277.0,277.0,277.0
610,277.0,277.0,277.0,277.0,505.0
611,277.0,277.0,277.0,505.0,505.0
612,277.0,277.0,505.0,505.0,505.0
613,277.0,505.0,505.0,505.0,505.0
614,505.0,505.0,505.0,505.0,287.0
615,505.0,505.0,505.0,287.0,287.0
616,505.0,505.0,287.0,287.0,287.0
617,505.0,287.0,287.0,287.0,287.0
618,287.0,287.0,287.0,287.0,218.0
619,287.0,287.0,287.0,218.0,218.0
620,287.0,287.0,218.0,218.0,218.0
621,287.0,218.0,218.0,218.0,
622,218.0,218.0,218.0,,
623,218.0,218.0,,,192.0
624,218.0,,,192.0,192.0
625,,,192.0,192.0,192.0
626,,192.0,192.0,192.0,184.0
627,192.0,192.0,192.0,184.0,184.0
628,192.0,192.0,184.0,184.0,184.0
629,192.0,184.0,184.0,184.0,184.0
630,184.0,184.0,184.0,184.0,188.0
631,184.0,184.0,184.0,188.0,188.0
632,184.0,184.0,188.0,188.0,188.0
633,184.0,188.0,188.0,188.0,188.0
634,188.0,188.0,188.0,188.0,192.0
635,188.0,188.0,188.0,192.0,192.0
636,188.0,188.0,192.0,192.0,192.0
637,188.0,192.0,192.0,192.0,192.0
638,192.0,192.0,192.0,192.0,185.0
639,192.0,192.0,192.0,185.0,185.0
640,192.0,192.0,185.0,185.0,185.0
641,192.0,185.0,185.0,185.0,185.0
642,185.0,185.0,185.0,185.0,136.0
643,185.0,185.0,185.0,136.0,136.0
644,185.0,185.0,136.0,136.0,136.0
645,185.0,136.0,136.0,136.0,136.0
646,136.0,136.0,136.0,136.0,156.0
647,136.0,136.0,136.0,156.0,156.0
648,136.0,136.0,156.0,156.0,156.0
649,136.0,156.0,156.0,156.0,156.0
650,156.0,156.0,156.0,156.0,142.0
651,156.0,156.0,156.0,142.0,142.0
652,156.0,156.0,142.0,142.0,142.0
653,156.0,142.0,142.0,142.0,142.0
654,142.0,142.0,142.0,142.0,160.0
655,142.0,142.0,142.0,160.0,160.0
656,142.0,142.0,160.0,160.0,160.0
657,142.0,160.0,160.0,160.0,160.0
658,160.0,160.0,160.0,160.0,181.0
659,160.0,160.0,160.0,181.0,181.0
660,160.0,160.0,181.0,181.0,181.0
661,160.0,181.0,181.0,181.0,
662,181.0,181.0,181.0,,
663,181.0,181.0,,,
664,181.0,,,,244.0
665,,,,244.0,244.0
666,,,244.0,244.0,237.0
667,,244.0,244.0,237.0,237.0
668,244.0,244.0,237.0,237.0,237.0
669,244.0,237.0,237.0,237.0,237.0
670,237.0,237.0,237.0,237.0,232.0
671,237.0,237.0,237.0,232.0,232.0
672,237.0,237.0,232.0,232.0,232.0
673,237.0,232.0,232.0,232.0,232.0
674,232.0,232.0,232.0,232.0,239.0
675,232.0,232.0,232.0,239.0,239.0
676,232.0,232.0,239.0,239.0,239.0
677,232.0,239.0,239.0,239.0,239.0
