,0,1,2,3,4,5,6
13,Prescribed Standards, ,0-60,0-80,0-80,0-200,0-80
14,Exceeding Standards, ,NA,NA,NA,NA,NA
15,Remarks,,,,,,
16,From Date,To Date,PM2.5,NO,NO2,NOx,SO2
1305,12-01-2021 10:00,12-01-2021 10:15,None,None,None,None,None
1306,12-01-2021 10:15,12-01-2021 10:30,375,23.8,96.9,70.9,25.2
1307,12-01-2021 10:30,12-01-2021 10:45,375,20,87.7,62.9,None
1308,12-01-2021 10:45,12-01-2021 11:00,329,22.5,92.9,67.7,None
1309,12-01-2021 11:00,12-01-2021 11:15,329,21.7,87.7,64.3,None
1310,12-01-2021 11:15,12-01-2021 11:30,329,24.8,87.8,66.9,20.5
1311,12-01-2021 11:30,12-01-2021 11:45,329,None,None,None,20.2
1312,12-01-2021 11:45,12-01-2021 12:00,297,None,None,None,22.2
1313,12-01-2021 12:00,12-01-2021 12:15,297,None,None,None,28.8
1314,12-01-2021 12:15,12-01-2021 12:30,297,12.3,77.5,51.2,44.3
1315,12-01-2021 12:30,12-01-2021 12:45,297,9.4,76.1,48.1,51
1316,12-01-2021 12:45,12-01-2021 13:00,298,9.9,64,42.1,34.2
1317,12-01-2021 13:00,12-01-2021 13:15,298,8.4,70.5,44.3,22.8
1318,12-01-2021 13:15,12-01-2021 13:30,298,7.2,60.1,37.8,20.4
1319,12-01-2021 13:30,12-01-2021 13:45,298,5.1,53.8,32.8,19
1320,12-01-2021 13:45,12-01-2021 14:00,191,8.2,49.3,32.9,18.2
1321,12-01-2021 14:00,12-01-2021 14:15,191,7.7,46.5,31,17.3
1322,12-01-2021 14:15,12-01-2021 14:30,191,7.7,49,32.3,16.3
1323,12-01-2021 14:30,12-01-2021 14:45,191,6.8,49.1,31.6,15.7
1324,12-01-2021 14:45,12-01-2021 15:00,137,5.5,54.7,33.5,14.8
1325,12-01-2021 15:00,12-01-2021 15:15,137,7.1,58.1,36.7,14.1
1326,12-01-2021 15:15,12-01-2021 15:30,137,7.2,54.4,34.8,13.8
1327,12-01-2021 15:30,12-01-2021 15:45,137,5.7,64,38.7,13.3
1328,12-01-2021 15:45,12-01-2021 16:00,118,6,64.2,39,12.8
1329,12-01-2021 16:00,12-01-2021 16:15,118,12.4,61.3,42.7,13.6
1330,12-01-2021 16:15,12-01-2021 16:30,118,8.8,64.1,41.2,16.6
1331,12-01-2021 16:30,12-01-2021 16:45,118,12.7,68.5,46.8,18.7
1332,12-01-2021 16:45,12-01-2021 17:00,151,15.2,70,49.6,19.2
1333,12-01-2021 17:00,12-01-2021 17:15,151,12.6,67.1,46,18.7
1334,12-01-2021 17:15,12-01-2021 17:30,151,17.7,75.1,54.3,17.4
1335,12-01-2021 17:30,12-01-2021 17:45,151,28.2,80.9,66,16.8
1336,12-01-2021 17:45,12-01-2021 18:00,219,16.4,74.9,53.2,16.5
1337,12-01-2021 18:00,12-01-2021 18:15,219,21.2,77.7,58.6,16
1338,12-01-2021 18:15,12-01-2021 18:30,219,24.8,84.4,65.1,15.5
1339,12-01-2021 18:30,12-01-2021 18:45,219,29.8,96,75.2,15.5
1340,12-01-2021 18:45,12-01-2021 19:00,237,35.3,104.7,84.4,16
1341,12-01-2021 19:00,12-01-2021 19:15,237,25.5,101.4,74.6,16
1342,12-01-2021 19:15,12-01-2021 19:30,237,22.3,99.3,70.9,15.3
1343,12-01-2021 19:30,12-01-2021 19:45,237,22.1,105.3,74,15.2
1344,12-01-2021 19:45,12-01-2021 20:00,279,18.6,99.1,67.8,13.7
1345,12-01-2021 20:00,12-01-2021 20:15,279,8.8,94.4,57.4,14.3
1346,12-01-2021 20:15,12-01-2021 20:30,279,16.9,96.4,65,16.1
1347,12-01-2021 20:30,12-01-2021 20:45,279,17.8,86.7,60.6,15.8
1348,12-01-2021 20:45,12-01-2021 21:00,260,12,82.1,53.4,15.7
1349,12-01-2021 21:00,12-01-2021 21:15,260,14.9,81.7,55.6,15.7
1350,12-01-2021 21:15,12-01-2021 21:30,260,19.7,77.3,57.2,15.4
1351,12-01-2021 21:30,12-01-2021 21:45,260,11.8,76.8,50.5,16.1
1352,12-01-2021 21:45,12-01-2021 22:00,274,8.3,75.7,47,15.4
1353,12-01-2021 22:00,12-01-2021 22:15,274,7.4,71.4,44,15.5
1354,12-01-2021 22:15,12-01-2021 22:30,274,9.9,70.6,45.6,14.6
1355,12-01-2021 22:30,12-01-2021 22:45,274,5,63.6,37.9,14.2
1356,12-01-2021 22:45,12-01-2021 23:00,226,7.3,60.4,38.1,14.5
1357,12-01-2021 23:00,12-01-2021 23:15,226,5.8,52.7,32.8,14.6
1358,12-01-2021 23:15,12-01-2021 23:30,226,2.9,50,28.9,14.3
1359,12-01-2021 23:30,12-01-2021 23:45,None,None,None,None,None
1360,12-01-2021 23:45,13-01-2021 00:00,None,None,None,None,None
1361,13-01-2021 00:00,13-01-2021 00:15,219,5,42.3,26.5,13.9
1362,13-01-2021 00:15,13-01-2021 00:30,219,3.1,45.8,26.9,13.3
1363,13-01-2021 00:30,13-01-2021 00:45,219,4.3,43.1,26.4,12.5
1364,13-01-2021 00:45,13-01-2021 01:00,240,3,41.5,24.5,12.6
1365,13-01-2021 01:00,13-01-2021 01:15,240,4.4,37.6,23.6,12
1366,13-01-2021 01:15,13-01-2021 01:30,240,3.4,37.4,22.7,10.8
1367,13-01-2021 01:30,13-01-2021 01:45,240,6.8,38.7,26.1,10.4
1368,13-01-2021 01:45,13-01-2021 02:00,197,0.8,38.5,21.1,10.6
1369,13-01-2021 02:00,13-01-2021 02:15,197,2.6,37.9,22.3,10.4
1370,13-01-2021 02:15,13-01-2021 02:30,197,3.2,34.8,21.1,10.7
1371,13-01-2021 02:30,13-01-2021 02:45,197,3,35.8,21.5,10.8
1372,13-01-2021 02:45,13-01-2021 03:00,161,4.8,33.5,21.7,10.8
1373,13-01-2021 03:00,13-01-2021 03:15,161,3.6,32.1,20,10.3
1374,13-01-2021 03:15,13-01-2021 03:30,161,1.7,31.7,18.3,10.3
1375,13-01-2021 03:30,13-01-2021 03:45,161,1.8,27.8,16.2,10.7
1376,13-01-2021 03:45,13-01-2021 04:00,151,3.2,30.5,18.8,10.7
1377,13-01-2021 04:00,13-01-2021 04:15,151,2.1,30.5,18,10.7
1378,13-01-2021 04:15,13-01-2021 04:30,151,2.5,33.1,19.7,11
1379,13-01-2021 04:30,13-01-2021 04:45,151,1.9,43.7,24.8,11.2
1380,13-01-2021 04:45,13-01-2021 05:00,160,6.3,43.9,28.4,11.3
1381,13-01-2021 05:00,13-01-2021 05:15,160,9.3,42.7,30.2,11.7
1382,13-01-2021 05:15,13-01-2021 05:30,160,5.5,44.9,28.4,12.8
1383,13-01-2021 05:30,13-01-2021 05:45,160,10.4,64.7,42.8,25.6
1384,13-01-2021 05:45,13-01-2021 06:00,178,22.4,72.1,56.6,47.9
1385,13-01-2021 06:00,13-01-2021 06:15,178,40.1,74.7,72.3,64.3
1386,13-01-2021 06:15,13-01-2021 06:30,178,54.9,76.5,85.3,146.7
1387,13-01-2021 06:30,13-01-2021 06:45,178,45.2,77.8,78.1,191.6
1388,13-01-2021 06:45,13-01-2021 07:00,688,38.1,75.4,71.1,151.3
1389,13-01-2021 07:00,13-01-2021 07:15,688,41.2,74,72.8,131.6
1390,13-01-2021 07:15,13-01-2021 07:30,688,41.3,82.1,77.3,102.7
1391,13-01-2021 07:30,13-01-2021 07:45,688,46.8,72.4,76.6,72.3
1392,13-01-2021 07:45,13-01-2021 08:00,488,43.8,77.8,77,44.2
1393,13-01-2021 08:00,13-01-2021 08:15,488,43.7,75.2,75.6,37.8
1394,13-01-2021 08:15,13-01-2021 08:30,488,46.8,82.3,81.8,24.3
1395,13-01-2021 08:30,13-01-2021 08:45,488,56.5,85.5,91.4,22.4
1396,13-01-2021 08:45,13-01-2021 09:00,456,66.1,95.3,104.4,21.6
1397,13-01-2021 09:00,13-01-2021 09:15,456,79.4,93,114.1,22.3
1398,13-01-2021 09:15,13-01-2021 09:30,456,70.9,98,109.8,24.1
1399,13-01-2021 09:30,13-01-2021 09:45,None,None,None,None,None
1400,13-01-2021 09:45,13-01-2021 10:00,None,None,None,None,None
1401,13-01-2021 10:00,13-01-2021 10:15,None,None,None,None,None
1402,13-01-2021 10:15,13-01-2021 10:30,610,49.6,103.2,95.2,22.8
1403,13-01-2021 10:30,13-01-2021 10:45,610,47,104.7,93.9,None
1404,13-01-2021 10:45,13-01-2021 11:00,517,37.1,103.7,85.3,None
1405,13-01-2021 11:00,13-01-2021 11:15,517,27.1,92.1,71,None
1406,13-01-2021 11:15,13-01-2021 11:30,517,23.6,101.4,73.1,19.8
1407,13-01-2021 11:30,13-01-2021 11:45,517,None,None,None,21.4
1408,13-01-2021 11:45,13-01-2021 12:00,277,None,None,None,21.7
1409,13-01-2021 12:00,13-01-2021 12:15,277,None,None,None,22.3
1410,13-01-2021 12:15,13-01-2021 12:30,277,7.2,68.9,42.5,24.8
1411,13-01-2021 12:30,13-01-2021 12:45,277,10,66.6,43.5,25
1412,13-01-2021 12:45,13-01-2021 13:00,217,7.2,61.6,38.7,24.3
1413,13-01-2021 13:00,13-01-2021 13:15,217,4.7,59.2,35.3,22.8
1414,13-01-2021 13:15,13-01-2021 13:30,217,8.3,63.8,40.7,21.5
1415,13-01-2021 13:30,13-01-2021 13:45,217,7.6,51.6,33.6,20.1
1416,13-01-2021 13:45,13-01-2021 14:00,176,11.8,55.4,39,20.4
1417,13-01-2021 14:00,13-01-2021 14:15,176,7.4,58.3,37,20.6
1418,13-01-2021 14:15,13-01-2021 14:30,176,9.1,60.3,39.5,21.2
1419,13-01-2021 14:30,13-01-2021 14:45,176,7,53.2,34,21.5
1420,13-01-2021 14:45,13-01-2021 15:00,149,13.4,61.1,43.4,20.9
1421,13-01-2021 15:00,13-01-2021 15:15,149,11.2,56.1,39,20.5
1422,13-01-2021 15:15,13-01-2021 15:30,149,7.4,58.1,36.9,20.7
1423,13-01-2021 15:30,13-01-2021 15:45,149,7.2,60.4,38,20.3
1424,13-01-2021 15:45,13-01-2021 16:00,163,5.7,62,37.6,20.9
1425,13-01-2021 16:00,13-01-2021 16:15,163,15.1,75.2,52.3,20.6
1426,13-01-2021 16:15,13-01-2021 16:30,163,11.4,70,46.5,18.4
1427,13-01-2021 16:30,13-01-2021 16:45,163,9.4,68.6,44.2,17.9
1428,13-01-2021 16:45,13-01-2021 17:00,170,9.5,82.1,51.4,18.3
1429,13-01-2021 17:00,13-01-2021 17:15,170,11.8,76.1,50.1,18.3
1430,13-01-2021 17:15,13-01-2021 17:30,170,14.9,92.6,61.4,18.7
1431,13-01-2021 17:30,13-01-2021 17:45,170,14,89.6,59.1,18.4
1432,13-01-2021 17:45,13-01-2021 18:00,212,16.7,90.9,62,16.7
1433,13-01-2021 18:00,13-01-2021 18:15,212,20.2,94.2,66.6,16.3
1434,13-01-2021 18:15,13-01-2021 18:30,212,22.1,98.3,70.3,15.4
1435,13-01-2021 18:30,13-01-2021 18:45,212,26.4,96.4,72.8,15.1
1436,13-01-2021 18:45,13-01-2021 19:00,236,17.1,94.1,63.9,14.8
1437,13-01-2021 19:00,13-01-2021 19:15,236,26.9,100.7,75.4,15.2
1438,13-01-2021 19:15,13-01-2021 19:30,236,27.7,96.9,74.1,14.4
1439,13-01-2021 19:30,13-01-2021 19:45,236,27,98.9,74.5,14.3
1440,13-01-2021 19:45,13-01-2021 20:00,258,22.2,102.6,72.6,14
1441,13-01-2021 20:00,13-01-2021 20:15,258,23.8,102.4,73.8,14.4
1442,13-01-2021 20:15,13-01-2021 20:30,258,30.7,115.7,86.5,16.5
1443,13-01-2021 20:30,13-01-2021 20:45,258,21.2,100.4,70.7,17.4
1444,13-01-2021 20:45,13-01-2021 21:00,278,20.5,103.6,71.7,17
1445,13-01-2021 21:00,13-01-2021 21:15,278,19.5,98.6,68.3,17.1
1446,13-01-2021 21:15,13-01-2021 21:30,278,17.2,92.4,63.1,17.2
1447,13-01-2021 21:30,13-01-2021 21:45,278,16.7,92.1,62.6,17.4
1448,13-01-2021 21:45,13-01-2021 22:00,250,11.9,91.2,58.2,17.4
1449,13-01-2021 22:00,13-01-2021 22:15,250,7.1,75.2,45.7,17.6
1450,13-01-2021 22:15,13-01-2021 22:30,250,7.6,74.4,45.8,17.3
1451,13-01-2021 22:30,13-01-2021 22:45,250,10.7,69,45.4,17.3
1452,13-01-2021 22:45,13-01-2021 23:00,235,6,64,38.9,16.7
1453,13-01-2021 23:00,13-01-2021 23:15,235,7,61.1,38.2,17.4
1454,13-01-2021 23:15,13-01-2021 23:30,235,3.8,57.8,33.8,16.6
1455,13-01-2021 23:30,13-01-2021 23:45,None,None,None,None,None
1456,13-01-2021 23:45,14-01-2021 00:00,None,None,None,None,None
1457,14-01-2021 00:00,14-01-2021 00:15,238,1.6,53,29.5,16.3
1458,14-01-2021 00:15,14-01-2021 00:30,238,3.2,49.3,28.8,14.2
1459,14-01-2021 00:30,14-01-2021 00:45,238,3,47.6,27.8,13.4
1460,14-01-2021 00:45,14-01-2021 01:00,222,4.3,48.4,29.2,13.8
1461,14-01-2021 01:00,14-01-2021 01:15,222,4.9,37.6,24,13.7
1462,14-01-2021 01:15,14-01-2021 01:30,222,5.4,43.2,27.4,14
1463,14-01-2021 01:30,14-01-2021 01:45,222,3.4,38.5,23.2,13.4
1464,14-01-2021 01:45,14-01-2021 02:00,213,0.9,38.2,21,13.3
1465,14-01-2021 02:00,14-01-2021 02:15,213,4.1,35.4,22.2,12.7
1466,14-01-2021 02:15,14-01-2021 02:30,213,3.5,36.2,22,13
1467,14-01-2021 02:30,14-01-2021 02:45,213,3.8,38.1,23.3,12.3
1468,14-01-2021 02:45,14-01-2021 03:00,204,5.5,50.6,31.4,11.9
1469,14-01-2021 03:00,14-01-2021 03:15,204,6.4,58.1,36.1,11.8
1470,14-01-2021 03:15,14-01-2021 03:30,204,6.5,58.3,36.3,12.2
1471,14-01-2021 03:30,14-01-2021 03:45,204,8.1,51.2,33.8,12
1472,14-01-2021 03:45,14-01-2021 04:00,212,13,56.1,40.4,11.8
1473,14-01-2021 04:00,14-01-2021 04:15,212,11.1,58.6,40.2,12.1
1474,14-01-2021 04:15,14-01-2021 04:30,212,13.8,56.1,41,12.8
1475,14-01-2021 04:30,14-01-2021 04:45,212,30.2,56.8,54.8,13.4
1476,14-01-2021 04:45,14-01-2021 05:00,200,49.5,49.3,66.5,14.7
1477,14-01-2021 05:00,14-01-2021 05:15,200,56,49.6,71.9,17.6
1478,14-01-2021 05:15,14-01-2021 05:30,200,64.8,48.6,78.6,18.7
1479,14-01-2021 05:30,14-01-2021 05:45,200,72,54,87.3,17.3
1480,14-01-2021 05:45,14-01-2021 06:00,223,79,48.8,90.2,16.8
1481,14-01-2021 06:00,14-01-2021 06:15,223,89.5,50,99.3,17.4
1482,14-01-2021 06:15,14-01-2021 06:30,223,88.7,44.6,95.8,18.1
1483,14-01-2021 06:30,14-01-2021 06:45,223,83,50.5,94.4,19.1
1484,14-01-2021 06:45,14-01-2021 07:00,244,75.7,49.5,87.9,18.5
1485,14-01-2021 07:00,14-01-2021 07:15,244,46.1,52.8,65.6,17.2
1486,14-01-2021 07:15,14-01-2021 07:30,244,40.7,54.1,61.9,15.5
1487,14-01-2021 07:30,14-01-2021 07:45,244,32.1,57.4,56.7,15.7
1488,14-01-2021 07:45,14-01-2021 08:00,251,23,56,48.5,15.4
1489,14-01-2021 08:00,14-01-2021 08:15,251,19.2,56,45.4,14.8
1490,14-01-2021 08:15,14-01-2021 08:30,251,16,55.9,42.8,13.8
1491,14-01-2021 08:30,14-01-2021 08:45,251,20.5,52.9,44.8,13.1
1492,14-01-2021 08:45,14-01-2021 09:00,218,20.9,58.3,48,13
1493,14-01-2021 09:00,14-01-2021 09:15,218,20.2,64.5,50.8,13.7
1494,14-01-2021 09:15,14-01-2021 09:30,218,25.3,74.8,60.4,13.9
1495,14-01-2021 09:30,14-01-2021 09:45,None,None,None,None,None
1496,14-01-2021 09:45,14-01-2021 10:00,None,None,None,None,None
1497,14-01-2021 10:00,14-01-2021 10:15,None,None,None,None,None
1498,14-01-2021 10:15,14-01-2021 10:30,327,18.2,66.9,50.4,15.5
1499,14-01-2021 10:30,14-01-2021 10:45,327,13.5,58.2,41.9,None
1500,14-01-2021 10:45,14-01-2021 11:00,263,9.9,53.7,36.6,None
1501,14-01-2021 11:00,14-01-2021 11:15,263,10.9,59.6,40.6,None
1502,14-01-2021 11:15,14-01-2021 11:30,263,10.1,65.9,43.3,15.6
1503,14-01-2021 11:30,14-01-2021 11:45,263,None,None,None,15.5
1504,14-01-2021 11:45,14-01-2021 12:00,247,None,None,None,15.2
1505,14-01-2021 12:00,14-01-2021 12:15,247,None,None,None,15.2
1506,14-01-2021 12:15,14-01-2021 12:30,247,8.7,53.2,35.4,16
1507,14-01-2021 12:30,14-01-2021 12:45,247,8.8,50.1,33.8,16.6
1508,14-01-2021 12:45,14-01-2021 13:00,213,5.4,45.9,28.8,16.2
1509,14-01-2021 13:00,14-01-2021 13:15,213,7.7,54.7,35.4,16.7
1510,14-01-2021 13:15,14-01-2021 13:30,213,6.2,53,33.3,17.5
1511,14-01-2021 13:30,14-01-2021 13:45,213,3.4,45.2,26.8,16.9
1512,14-01-2021 13:45,14-01-2021 14:00,168,10.1,54.6,37.2,17.2
1513,14-01-2021 14:00,14-01-2021 14:15,168,8.8,89.1,54.5,20.3
1514,14-01-2021 14:15,14-01-2021 14:30,168,9.9,79,50,22.3
1515,14-01-2021 14:30,14-01-2021 14:45,168,8.6,77.2,48,22.5
1516,14-01-2021 14:45,14-01-2021 15:00,303,4.1,73.8,42.6,21.4
1517,14-01-2021 15:00,14-01-2021 15:15,303,9,60.5,39.5,17.9
1518,14-01-2021 15:15,14-01-2021 15:30,303,9.1,53.2,35.7,15.5
1519,14-01-2021 15:30,14-01-2021 15:45,303,7.5,53.7,34.7,15
1520,14-01-2021 15:45,14-01-2021 16:00,135,11.3,71.3,47.1,14.4
1521,14-01-2021 16:00,14-01-2021 16:15,135,7.5,67.7,42.1,14.1
1522,14-01-2021 16:15,14-01-2021 16:30,135,9.8,71.6,46.1,14.7
1523,14-01-2021 16:30,14-01-2021 16:45,135,6.7,70.3,42.8,15.3
1524,14-01-2021 16:45,14-01-2021 17:00,114,8.3,83.9,51.3,16.3
1525,14-01-2021 17:00,14-01-2021 17:15,114,31.6,117.4,88.1,17.6
1526,14-01-2021 17:15,14-01-2021 17:30,114,28.9,130.3,92.8,19
1527,14-01-2021 17:30,14-01-2021 17:45,114,66.2,140.2,128.4,19.7
1528,14-01-2021 17:45,14-01-2021 18:00,207,73.2,145.7,137,20.6
1529,14-01-2021 18:00,14-01-2021 18:15,207,35.3,150.8,108.9,20
1530,14-01-2021 18:15,14-01-2021 18:30,207,15.4,140.8,87.4,18.6
1531,14-01-2021 18:30,14-01-2021 18:45,207,73.6,173.6,152.2,19.9
1532,14-01-2021 18:45,14-01-2021 19:00,370,63,169.5,141.4,23.8
1533,14-01-2021 19:00,14-01-2021 19:15,370,46,166.4,125.9,24.8
1534,14-01-2021 19:15,14-01-2021 19:30,370,50.8,166,129.6,120.2
1535,14-01-2021 19:30,14-01-2021 19:45,370,76.9,170.3,153.1,131
