,0,1,5
13,Prescribed Standards, ,0-200
14,Exceeding Standards, ,NA
15,Remarks,,
16,From Date,To Date,NOx
95,30-12-2020 19:30,30-12-2020 19:45,84.6
96,30-12-2020 19:45,30-12-2020 20:00,82.6
97,30-12-2020 20:00,30-12-2020 20:15,81.2
98,30-12-2020 20:15,30-12-2020 20:30,79.4
99,30-12-2020 20:30,30-12-2020 20:45,79.8
100,30-12-2020 20:45,30-12-2020 21:00,75.7
101,30-12-2020 21:00,30-12-2020 21:15,71.9
102,30-12-2020 21:15,30-12-2020 21:30,66.6
103,30-12-2020 21:30,30-12-2020 21:45,66.4
104,30-12-2020 21:45,30-12-2020 22:00,59
105,30-12-2020 22:00,30-12-2020 22:15,55.8
106,30-12-2020 22:15,30-12-2020 22:30,60.9
107,30-12-2020 22:30,30-12-2020 22:45,50.1
108,30-12-2020 22:45,30-12-2020 23:00,47.8
109,30-12-2020 23:00,30-12-2020 23:15,40.6
110,30-12-2020 23:15,30-12-2020 23:30,42.1
111,30-12-2020 23:30,30-12-2020 23:45,None
112,30-12-2020 23:45,31-12-2020 00:00,34.5
113,31-12-2020 00:00,31-12-2020 00:15,34.3
114,31-12-2020 00:15,31-12-2020 00:30,29.1
115,31-12-2020 00:30,31-12-2020 00:45,31.3
116,31-12-2020 00:45,31-12-2020 01:00,35.4
117,31-12-2020 01:00,31-12-2020 01:15,33.3
118,31-12-2020 01:15,31-12-2020 01:30,24.9
119,31-12-2020 01:30,31-12-2020 01:45,28.5
120,31-12-2020 01:45,31-12-2020 02:00,31.1
121,31-12-2020 02:00,31-12-2020 02:15,25.3
122,31-12-2020 02:15,31-12-2020 02:30,28.3
123,31-12-2020 02:30,31-12-2020 02:45,27.7
124,31-12-2020 02:45,31-12-2020 03:00,24.8
125,31-12-2020 03:00,31-12-2020 03:15,26.9
126,31-12-2020 03:15,31-12-2020 03:30,26.4
127,31-12-2020 03:30,31-12-2020 03:45,27.9
128,31-12-2020 03:45,31-12-2020 04:00,28.3
129,31-12-2020 04:00,31-12-2020 04:15,30.3
130,31-12-2020 04:15,31-12-2020 04:30,30
131,31-12-2020 04:30,31-12-2020 04:45,27.2
132,31-12-2020 04:45,31-12-2020 05:00,21.1
133,31-12-2020 05:00,31-12-2020 05:15,21
134,31-12-2020 05:15,31-12-2020 05:30,23
135,31-12-2020 05:30,31-12-2020 05:45,22.8
136,31-12-2020 05:45,31-12-2020 06:00,27.4
137,31-12-2020 06:00,31-12-2020 06:15,21.4
138,31-12-2020 06:15,31-12-2020 06:30,23.7
139,31-12-2020 06:30,31-12-2020 06:45,23.8
140,31-12-2020 06:45,31-12-2020 07:00,26.6
141,31-12-2020 07:00,31-12-2020 07:15,23.7
142,31-12-2020 07:15,31-12-2020 07:30,27.3
143,31-12-2020 07:30,31-12-2020 07:45,29.6
144,31-12-2020 07:45,31-12-2020 08:00,34.7
145,31-12-2020 08:00,31-12-2020 08:15,38.6
146,31-12-2020 08:15,31-12-2020 08:30,38.8
147,31-12-2020 08:30,31-12-2020 08:45,35.8
148,31-12-2020 08:45,31-12-2020 09:00,32.1
149,31-12-2020 09:00,31-12-2020 09:15,28.6
150,31-12-2020 09:15,31-12-2020 09:30,33.2
151,31-12-2020 09:30,31-12-2020 09:45,None
152,31-12-2020 09:45,31-12-2020 10:00,None
153,31-12-2020 10:00,31-12-2020 10:15,None
154,31-12-2020 10:15,31-12-2020 10:30,46.2
155,31-12-2020 10:30,31-12-2020 10:45,41.2
156,31-12-2020 10:45,31-12-2020 11:00,44.2
157,31-12-2020 11:00,31-12-2020 11:15,41.2
158,31-12-2020 11:15,31-12-2020 11:30,44
159,31-12-2020 11:30,31-12-2020 11:45,None
160,31-12-2020 11:45,31-12-2020 12:00,None
161,31-12-2020 12:00,31-12-2020 12:15,None
162,31-12-2020 12:15,31-12-2020 12:30,339.2
163,31-12-2020 12:30,31-12-2020 12:45,371.1
164,31-12-2020 12:45,31-12-2020 13:00,371.1
165,31-12-2020 13:00,31-12-2020 13:15,41.7
166,31-12-2020 13:15,31-12-2020 13:30,39.9
167,31-12-2020 13:30,31-12-2020 13:45,41.1
168,31-12-2020 13:45,31-12-2020 14:00,35.2
169,31-12-2020 14:00,31-12-2020 14:15,35.2
170,31-12-2020 14:15,31-12-2020 14:30,35.4
171,31-12-2020 14:30,31-12-2020 14:45,39.2
172,31-12-2020 14:45,31-12-2020 15:00,38.5
173,31-12-2020 15:00,31-12-2020 15:15,38.1
174,31-12-2020 15:15,31-12-2020 15:30,38
175,31-12-2020 15:30,31-12-2020 15:45,36.9
176,31-12-2020 15:45,31-12-2020 16:00,41.2
177,31-12-2020 16:00,31-12-2020 16:15,None
178,31-12-2020 16:15,31-12-2020 16:30,50
179,31-12-2020 16:30,31-12-2020 16:45,58
180,31-12-2020 16:45,31-12-2020 17:00,71.4
181,31-12-2020 17:00,31-12-2020 17:15,86.8
182,31-12-2020 17:15,31-12-2020 17:30,108.1
183,31-12-2020 17:30,31-12-2020 17:45,101.8
184,31-12-2020 17:45,31-12-2020 18:00,119.8
185,31-12-2020 18:00,31-12-2020 18:15,139.2
186,31-12-2020 18:15,31-12-2020 18:30,121.2
187,31-12-2020 18:30,31-12-2020 18:45,129.5
188,31-12-2020 18:45,31-12-2020 19:00,175.9
189,31-12-2020 19:00,31-12-2020 19:15,None
190,31-12-2020 19:15,31-12-2020 19:30,257.4
191,31-12-2020 19:30,31-12-2020 19:45,240.8
192,31-12-2020 19:45,31-12-2020 20:00,None
193,31-12-2020 20:00,31-12-2020 20:15,268.2
194,31-12-2020 20:15,31-12-2020 20:30,223.4
195,31-12-2020 20:30,31-12-2020 20:45,215.9
196,31-12-2020 20:45,31-12-2020 21:00,181.5
197,31-12-2020 21:00,31-12-2020 21:15,149.1
198,31-12-2020 21:15,31-12-2020 21:30,153.6
199,31-12-2020 21:30,31-12-2020 21:45,126
200,31-12-2020 21:45,31-12-2020 22:00,124.6
201,31-12-2020 22:00,31-12-2020 22:15,123.8
202,31-12-2020 22:15,31-12-2020 22:30,101.6
203,31-12-2020 22:30,31-12-2020 22:45,86.1
204,31-12-2020 22:45,31-12-2020 23:00,73.5
205,31-12-2020 23:00,31-12-2020 23:15,73.3
206,31-12-2020 23:15,31-12-2020 23:30,77.5
207,31-12-2020 23:30,31-12-2020 23:45,None
208,31-12-2020 23:45,01-01-2021 00:00,None
209,01-01-2021 00:00,01-01-2021 00:15,57
210,01-01-2021 00:15,01-01-2021 00:30,60.9
211,01-01-2021 00:30,01-01-2021 00:45,55.7
212,01-01-2021 00:45,01-01-2021 01:00,61.8
213,01-01-2021 01:00,01-01-2021 01:15,None
214,01-01-2021 01:15,01-01-2021 01:30,54.7
215,01-01-2021 01:30,01-01-2021 01:45,47.8
216,01-01-2021 01:45,01-01-2021 02:00,45.4
217,01-01-2021 02:00,01-01-2021 02:15,54.6
218,01-01-2021 02:15,01-01-2021 02:30,41.4
219,01-01-2021 02:30,01-01-2021 02:45,35.4
220,01-01-2021 02:45,01-01-2021 03:00,35.2
221,01-01-2021 03:00,01-01-2021 03:15,None
222,01-01-2021 03:15,01-01-2021 03:30,29.3
223,01-01-2021 03:30,01-01-2021 03:45,25.2
224,01-01-2021 03:45,01-01-2021 04:00,24.4
225,01-01-2021 04:00,01-01-2021 04:15,26.2
226,01-01-2021 04:15,01-01-2021 04:30,23.5
227,01-01-2021 04:30,01-01-2021 04:45,18.8
228,01-01-2021 04:45,01-01-2021 05:00,20.1
229,01-01-2021 05:00,01-01-2021 05:15,18.8
230,01-01-2021 05:15,01-01-2021 05:30,16.2
231,01-01-2021 05:30,01-01-2021 05:45,18.9
232,01-01-2021 05:45,01-01-2021 06:00,19.6
233,01-01-2021 06:00,01-01-2021 06:15,19.7
234,01-01-2021 06:15,01-01-2021 06:30,26.5
235,01-01-2021 06:30,01-01-2021 06:45,33.4
236,01-01-2021 06:45,01-01-2021 07:00,35.2
237,01-01-2021 07:00,01-01-2021 07:15,29.3
238,01-01-2021 07:15,01-01-2021 07:30,31.7
239,01-01-2021 07:30,01-01-2021 07:45,35.4
240,01-01-2021 07:45,01-01-2021 08:00,43.6
241,01-01-2021 08:00,01-01-2021 08:15,45
242,01-01-2021 08:15,01-01-2021 08:30,47.9
243,01-01-2021 08:30,01-01-2021 08:45,49
244,01-01-2021 08:45,01-01-2021 09:00,46.8
245,01-01-2021 09:00,01-01-2021 09:15,45.5
246,01-01-2021 09:15,01-01-2021 09:30,57.5
247,01-01-2021 09:30,01-01-2021 09:45,None
248,01-01-2021 09:45,01-01-2021 10:00,None
249,01-01-2021 10:00,01-01-2021 10:15,None
250,01-01-2021 10:15,01-01-2021 10:30,49.2
251,01-01-2021 10:30,01-01-2021 10:45,41.8
252,01-01-2021 10:45,01-01-2021 11:00,42.9
253,01-01-2021 11:00,01-01-2021 11:15,None
254,01-01-2021 11:15,01-01-2021 11:30,39.2
255,01-01-2021 11:30,01-01-2021 11:45,None
256,01-01-2021 11:45,01-01-2021 12:00,None
257,01-01-2021 12:00,01-01-2021 12:15,None
258,01-01-2021 12:15,01-01-2021 12:30,42.2
259,01-01-2021 12:30,01-01-2021 12:45,40.2
260,01-01-2021 12:45,01-01-2021 13:00,39.2
261,01-01-2021 13:00,01-01-2021 13:15,52.1
262,01-01-2021 13:15,01-01-2021 13:30,39.7
263,01-01-2021 13:30,01-01-2021 13:45,39.6
264,01-01-2021 13:45,01-01-2021 14:00,44.7
265,01-01-2021 14:00,01-01-2021 14:15,None
266,01-01-2021 14:15,01-01-2021 14:30,38.5
267,01-01-2021 14:30,01-01-2021 14:45,40.7
268,01-01-2021 14:45,01-01-2021 15:00,36.3
269,01-01-2021 15:00,01-01-2021 15:15,43.6
270,01-01-2021 15:15,01-01-2021 15:30,52.6
271,01-01-2021 15:30,01-01-2021 15:45,51.7
272,01-01-2021 15:45,01-01-2021 16:00,50.8
273,01-01-2021 16:00,01-01-2021 16:15,59.6
274,01-01-2021 16:15,01-01-2021 16:30,79.2
275,01-01-2021 16:30,01-01-2021 16:45,80.7
276,01-01-2021 16:45,01-01-2021 17:00,84.2
277,01-01-2021 17:00,01-01-2021 17:15,None
278,01-01-2021 17:15,01-01-2021 17:30,184.3
279,01-01-2021 17:30,01-01-2021 17:45,276.1
280,01-01-2021 17:45,01-01-2021 18:00,307.7
281,01-01-2021 18:00,01-01-2021 18:15,235.7
282,01-01-2021 18:15,01-01-2021 18:30,282.7
283,01-01-2021 18:30,01-01-2021 18:45,334.3
284,01-01-2021 18:45,01-01-2021 19:00,451.6
285,01-01-2021 19:00,01-01-2021 19:15,391.2
286,01-01-2021 19:15,01-01-2021 19:30,None
287,01-01-2021 19:30,01-01-2021 19:45,None
288,01-01-2021 19:45,01-01-2021 20:00,None
289,01-01-2021 20:00,01-01-2021 20:15,482.6
290,01-01-2021 20:15,01-01-2021 20:30,480.9
291,01-01-2021 20:30,01-01-2021 20:45,None
292,01-01-2021 20:45,01-01-2021 21:00,None
293,01-01-2021 21:00,01-01-2021 21:15,488.8
294,01-01-2021 21:15,01-01-2021 21:30,None
295,01-01-2021 21:30,01-01-2021 21:45,None
296,01-01-2021 21:45,01-01-2021 22:00,None
297,01-01-2021 22:00,01-01-2021 22:15,480.1
298,01-01-2021 22:15,01-01-2021 22:30,413.1
299,01-01-2021 22:30,01-01-2021 22:45,326.2
300,01-01-2021 22:45,01-01-2021 23:00,257.3
301,01-01-2021 23:00,01-01-2021 23:15,164.3
302,01-01-2021 23:15,01-01-2021 23:30,129.2
303,01-01-2021 23:30,01-01-2021 23:45,None
304,01-01-2021 23:45,02-01-2021 00:00,86.6
305,02-01-2021 00:00,02-01-2021 00:15,78.4
306,02-01-2021 00:15,02-01-2021 00:30,None
307,02-01-2021 00:30,02-01-2021 00:45,60.4
308,02-01-2021 00:45,02-01-2021 01:00,56.7
309,02-01-2021 01:00,02-01-2021 01:15,53.4
310,02-01-2021 01:15,02-01-2021 01:30,53.6
311,02-01-2021 01:30,02-01-2021 01:45,51
312,02-01-2021 01:45,02-01-2021 02:00,43.9
313,02-01-2021 02:00,02-01-2021 02:15,44.6
314,02-01-2021 02:15,02-01-2021 02:30,41.6
315,02-01-2021 02:30,02-01-2021 02:45,40.6
316,02-01-2021 02:45,02-01-2021 03:00,36.6
317,02-01-2021 03:00,02-01-2021 03:15,32.2
318,02-01-2021 03:15,02-01-2021 03:30,29.6
319,02-01-2021 03:30,02-01-2021 03:45,25.8
320,02-01-2021 03:45,02-01-2021 04:00,27.2
321,02-01-2021 04:00,02-01-2021 04:15,26.9
322,02-01-2021 04:15,02-01-2021 04:30,23.7
323,02-01-2021 04:30,02-01-2021 04:45,26.9
324,02-01-2021 04:45,02-01-2021 05:00,None
325,02-01-2021 05:00,02-01-2021 05:15,28.3
326,02-01-2021 05:15,02-01-2021 05:30,32.2
327,02-01-2021 05:30,02-01-2021 05:45,31
328,02-01-2021 05:45,02-01-2021 06:00,None
329,02-01-2021 06:00,02-01-2021 06:15,31.3
330,02-01-2021 06:15,02-01-2021 06:30,38
331,02-01-2021 06:30,02-01-2021 06:45,40.3
332,02-01-2021 06:45,02-01-2021 07:00,None
333,02-01-2021 07:00,02-01-2021 07:15,49.7
334,02-01-2021 07:15,02-01-2021 07:30,51.5
335,02-01-2021 07:30,02-01-2021 07:45,53.9
336,02-01-2021 07:45,02-01-2021 08:00,64
337,02-01-2021 08:00,02-01-2021 08:15,64.6
338,02-01-2021 08:15,02-01-2021 08:30,61.7
339,02-01-2021 08:30,02-01-2021 08:45,66.9
340,02-01-2021 08:45,02-01-2021 09:00,56.2
341,02-01-2021 09:00,02-01-2021 09:15,50.8
342,02-01-2021 09:15,02-01-2021 09:30,53.4
343,02-01-2021 09:30,02-01-2021 09:45,None
344,02-01-2021 09:45,02-01-2021 10:00,None
345,02-01-2021 10:00,02-01-2021 10:15,None
346,02-01-2021 10:15,02-01-2021 10:30,54.9
347,02-01-2021 10:30,02-01-2021 10:45,None
348,02-01-2021 10:45,02-01-2021 11:00,53
349,02-01-2021 11:00,02-01-2021 11:15,56.1
350,02-01-2021 11:15,02-01-2021 11:30,52
351,02-01-2021 11:30,02-01-2021 11:45,None
352,02-01-2021 11:45,02-01-2021 12:00,None
353,02-01-2021 12:00,02-01-2021 12:15,None
354,02-01-2021 12:15,02-01-2021 12:30,40.4
355,02-01-2021 12:30,02-01-2021 12:45,49.6
356,02-01-2021 12:45,02-01-2021 13:00,38.4
357,02-01-2021 13:00,02-01-2021 13:15,42.3
358,02-01-2021 13:15,02-01-2021 13:30,39.6
359,02-01-2021 13:30,02-01-2021 13:45,43
360,02-01-2021 13:45,02-01-2021 14:00,42
361,02-01-2021 14:00,02-01-2021 14:15,43.6
362,02-01-2021 14:15,02-01-2021 14:30,None
363,02-01-2021 14:30,02-01-2021 14:45,48.2
364,02-01-2021 14:45,02-01-2021 15:00,47.9
365,02-01-2021 15:00,02-01-2021 15:15,49.7
366,02-01-2021 15:15,02-01-2021 15:30,57.7
367,02-01-2021 15:30,02-01-2021 15:45,75.4
368,02-01-2021 15:45,02-01-2021 16:00,74.1
369,02-01-2021 16:00,02-01-2021 16:15,90.5
370,02-01-2021 16:15,02-01-2021 16:30,137.7
371,02-01-2021 16:30,02-01-2021 16:45,100.6
372,02-01-2021 16:45,02-01-2021 17:00,113.6
373,02-01-2021 17:00,02-01-2021 17:15,169.1
374,02-01-2021 17:15,02-01-2021 17:30,248.9
375,02-01-2021 17:30,02-01-2021 17:45,297.4
376,02-01-2021 17:45,02-01-2021 18:00,362
377,02-01-2021 18:00,02-01-2021 18:15,432.2
378,02-01-2021 18:15,02-01-2021 18:30,361.6
379,02-01-2021 18:30,02-01-2021 18:45,403.5
380,02-01-2021 18:45,02-01-2021 19:00,443.2
381,02-01-2021 19:00,02-01-2021 19:15,372
382,02-01-2021 19:15,02-01-2021 19:30,348.3
383,02-01-2021 19:30,02-01-2021 19:45,440.6
384,02-01-2021 19:45,02-01-2021 20:00,449.1
385,02-01-2021 20:00,02-01-2021 20:15,350.2
386,02-01-2021 20:15,02-01-2021 20:30,373.7
387,02-01-2021 20:30,02-01-2021 20:45,None
388,02-01-2021 20:45,02-01-2021 21:00,416.1
389,02-01-2021 21:00,02-01-2021 21:15,390.6
390,02-01-2021 21:15,02-01-2021 21:30,338
391,02-01-2021 21:30,02-01-2021 21:45,336.7
392,02-01-2021 21:45,02-01-2021 22:00,268.7
393,02-01-2021 22:00,02-01-2021 22:15,214
394,02-01-2021 22:15,02-01-2021 22:30,239.7
395,02-01-2021 22:30,02-01-2021 22:45,216.5
396,02-01-2021 22:45,02-01-2021 23:00,133.8
397,02-01-2021 23:00,02-01-2021 23:15,126.4
398,02-01-2021 23:15,02-01-2021 23:30,117.1
399,02-01-2021 23:30,02-01-2021 23:45,None
400,02-01-2021 23:45,03-01-2021 00:00,65.6
401,03-01-2021 00:00,03-01-2021 00:15,57.9
402,03-01-2021 00:15,03-01-2021 00:30,58.7
403,03-01-2021 00:30,03-01-2021 00:45,67.9
404,03-01-2021 00:45,03-01-2021 01:00,None
405,03-01-2021 01:00,03-01-2021 01:15,61
406,03-01-2021 01:15,03-01-2021 01:30,72.6
407,03-01-2021 01:30,03-01-2021 01:45,76.7
408,03-01-2021 01:45,03-01-2021 02:00,75.2
409,03-01-2021 02:00,03-01-2021 02:15,72.2
410,03-01-2021 02:15,03-01-2021 02:30,74
411,03-01-2021 02:30,03-01-2021 02:45,75.6
412,03-01-2021 02:45,03-01-2021 03:00,63.7
413,03-01-2021 03:00,03-01-2021 03:15,25.2
414,03-01-2021 03:15,03-01-2021 03:30,25.7
415,03-01-2021 03:30,03-01-2021 03:45,26.5
416,03-01-2021 03:45,03-01-2021 04:00,24.7
417,03-01-2021 04:00,03-01-2021 04:15,24.7
418,03-01-2021 04:15,03-01-2021 04:30,23.3
419,03-01-2021 04:30,03-01-2021 04:45,25.7
420,03-01-2021 04:45,03-01-2021 05:00,29
421,03-01-2021 05:00,03-01-2021 05:15,31.2
422,03-01-2021 05:15,03-01-2021 05:30,31.9
423,03-01-2021 05:30,03-01-2021 05:45,33.1
424,03-01-2021 05:45,03-01-2021 06:00,31.3
425,03-01-2021 06:00,03-01-2021 06:15,32.8
426,03-01-2021 06:15,03-01-2021 06:30,49.5
427,03-01-2021 06:30,03-01-2021 06:45,41.6
428,03-01-2021 06:45,03-01-2021 07:00,53.4
429,03-01-2021 07:00,03-01-2021 07:15,66.8
430,03-01-2021 07:15,03-01-2021 07:30,75.9
431,03-01-2021 07:30,03-01-2021 07:45,85.7
432,03-01-2021 07:45,03-01-2021 08:00,None
433,03-01-2021 08:00,03-01-2021 08:15,82.4
434,03-01-2021 08:15,03-01-2021 08:30,86.9
435,03-01-2021 08:30,03-01-2021 08:45,70.9
436,03-01-2021 08:45,03-01-2021 09:00,55.4
437,03-01-2021 09:00,03-01-2021 09:15,54.2
438,03-01-2021 09:15,03-01-2021 09:30,51.2
439,03-01-2021 09:30,03-01-2021 09:45,None
440,03-01-2021 09:45,03-01-2021 10:00,None
441,03-01-2021 10:00,03-01-2021 10:15,None
442,03-01-2021 10:15,03-01-2021 10:30,46.1
443,03-01-2021 10:30,03-01-2021 10:45,44.2
444,03-01-2021 10:45,03-01-2021 11:00,45.7
445,03-01-2021 11:00,03-01-2021 11:15,46.3
446,03-01-2021 11:15,03-01-2021 11:30,47
447,03-01-2021 11:30,03-01-2021 11:45,None
448,03-01-2021 11:45,03-01-2021 12:00,None
449,03-01-2021 12:00,03-01-2021 12:15,None
450,03-01-2021 12:15,03-01-2021 12:30,46.5
451,03-01-2021 12:30,03-01-2021 12:45,41.5
452,03-01-2021 12:45,03-01-2021 13:00,48
453,03-01-2021 13:00,03-01-2021 13:15,44.8
454,03-01-2021 13:15,03-01-2021 13:30,44.4
455,03-01-2021 13:30,03-01-2021 13:45,46.4
456,03-01-2021 13:45,03-01-2021 14:00,43.8
457,03-01-2021 14:00,03-01-2021 14:15,44.8
458,03-01-2021 14:15,03-01-2021 14:30,40.7
459,03-01-2021 14:30,03-01-2021 14:45,40.7
460,03-01-2021 14:45,03-01-2021 15:00,46.7
461,03-01-2021 15:00,03-01-2021 15:15,48.2
462,03-01-2021 15:15,03-01-2021 15:30,54
463,03-01-2021 15:30,03-01-2021 15:45,77
464,03-01-2021 15:45,03-01-2021 16:00,78
465,03-01-2021 16:00,03-01-2021 16:15,79.3
466,03-01-2021 16:15,03-01-2021 16:30,106.4
467,03-01-2021 16:30,03-01-2021 16:45,129.1
468,03-01-2021 16:45,03-01-2021 17:00,159.8
469,03-01-2021 17:00,03-01-2021 17:15,230.6
470,03-01-2021 17:15,03-01-2021 17:30,246.6
471,03-01-2021 17:30,03-01-2021 17:45,254
472,03-01-2021 17:45,03-01-2021 18:00,228.3
473,03-01-2021 18:00,03-01-2021 18:15,286.4
474,03-01-2021 18:15,03-01-2021 18:30,220.6
475,03-01-2021 18:30,03-01-2021 18:45,228.3
476,03-01-2021 18:45,03-01-2021 19:00,247.8
477,03-01-2021 19:00,03-01-2021 19:15,261.4
478,03-01-2021 19:15,03-01-2021 19:30,205.9
479,03-01-2021 19:30,03-01-2021 19:45,209.1
480,03-01-2021 19:45,03-01-2021 20:00,209
481,03-01-2021 20:00,03-01-2021 20:15,137.9
482,03-01-2021 20:15,03-01-2021 20:30,108.3
483,03-01-2021 20:30,03-01-2021 20:45,100.6
484,03-01-2021 20:45,03-01-2021 21:00,85.3
485,03-01-2021 21:00,03-01-2021 21:15,71.8
486,03-01-2021 21:15,03-01-2021 21:30,90.1
487,03-01-2021 21:30,03-01-2021 21:45,101.4
488,03-01-2021 21:45,03-01-2021 22:00,122.9
489,03-01-2021 22:00,03-01-2021 22:15,92.1
490,03-01-2021 22:15,03-01-2021 22:30,82.9
491,03-01-2021 22:30,03-01-2021 22:45,61.8
492,03-01-2021 22:45,03-01-2021 23:00,71
493,03-01-2021 23:00,03-01-2021 23:15,71.8
494,03-01-2021 23:15,03-01-2021 23:30,55.1
495,03-01-2021 23:30,03-01-2021 23:45,None
496,03-01-2021 23:45,04-01-2021 00:00,None
497,04-01-2021 00:00,04-01-2021 00:15,36.1
498,04-01-2021 00:15,04-01-2021 00:30,35.1
499,04-01-2021 00:30,04-01-2021 00:45,30.3
500,04-01-2021 00:45,04-01-2021 01:00,29.1
501,04-01-2021 01:00,04-01-2021 01:15,28.2
502,04-01-2021 01:15,04-01-2021 01:30,29.6
503,04-01-2021 01:30,04-01-2021 01:45,26.8
504,04-01-2021 01:45,04-01-2021 02:00,27.4
505,04-01-2021 02:00,04-01-2021 02:15,28.5
506,04-01-2021 02:15,04-01-2021 02:30,28.5
507,04-01-2021 02:30,04-01-2021 02:45,32.7
508,04-01-2021 02:45,04-01-2021 03:00,35.9
509,04-01-2021 03:00,04-01-2021 03:15,36.1
510,04-01-2021 03:15,04-01-2021 03:30,40.1
511,04-01-2021 03:30,04-01-2021 03:45,42.9
512,04-01-2021 03:45,04-01-2021 04:00,40.7
513,04-01-2021 04:00,04-01-2021 04:15,38
514,04-01-2021 04:15,04-01-2021 04:30,43.8
515,04-01-2021 04:30,04-01-2021 04:45,42.3
516,04-01-2021 04:45,04-01-2021 05:00,44.7
517,04-01-2021 05:00,04-01-2021 05:15,41.3
518,04-01-2021 05:15,04-01-2021 05:30,38.8
519,04-01-2021 05:30,04-01-2021 05:45,45.1
520,04-01-2021 05:45,04-01-2021 06:00,42
521,04-01-2021 06:00,04-01-2021 06:15,38.7
522,04-01-2021 06:15,04-01-2021 06:30,39.6
523,04-01-2021 06:30,04-01-2021 06:45,40.6
524,04-01-2021 06:45,04-01-2021 07:00,47.1
525,04-01-2021 07:00,04-01-2021 07:15,49.8
526,04-01-2021 07:15,04-01-2021 07:30,47.8
527,04-01-2021 07:30,04-01-2021 07:45,58.4
528,04-01-2021 07:45,04-01-2021 08:00,60.6
529,04-01-2021 08:00,04-01-2021 08:15,81.8
530,04-01-2021 08:15,04-01-2021 08:30,96.3
531,04-01-2021 08:30,04-01-2021 08:45,79.4
532,04-01-2021 08:45,04-01-2021 09:00,76.8
533,04-01-2021 09:00,04-01-2021 09:15,70.8
534,04-01-2021 09:15,04-01-2021 09:30,71.5
535,04-01-2021 09:30,04-01-2021 09:45,None
536,04-01-2021 09:45,04-01-2021 10:00,None
537,04-01-2021 10:00,04-01-2021 10:15,None
538,04-01-2021 10:15,04-01-2021 10:30,77.2
539,04-01-2021 10:30,04-01-2021 10:45,61.7
540,04-01-2021 10:45,04-01-2021 11:00,52.2
541,04-01-2021 11:00,04-01-2021 11:15,64.9
542,04-01-2021 11:15,04-01-2021 11:30,77.2
543,04-01-2021 11:30,04-01-2021 11:45,None
544,04-01-2021 11:45,04-01-2021 12:00,None
545,04-01-2021 12:00,04-01-2021 12:15,None
546,04-01-2021 12:15,04-01-2021 12:30,325.4
547,04-01-2021 12:30,04-01-2021 12:45,351.6
548,04-01-2021 12:45,04-01-2021 13:00,44.4
549,04-01-2021 13:00,04-01-2021 13:15,115.8
550,04-01-2021 13:15,04-01-2021 13:30,107.9
551,04-01-2021 13:30,04-01-2021 13:45,96.7
552,04-01-2021 13:45,04-01-2021 14:00,91.1
553,04-01-2021 14:00,04-01-2021 14:15,88.4
554,04-01-2021 14:15,04-01-2021 14:30,96.3
555,04-01-2021 14:30,04-01-2021 14:45,96.2
556,04-01-2021 14:45,04-01-2021 15:00,81.1
557,04-01-2021 15:00,04-01-2021 15:15,71.2
558,04-01-2021 15:15,04-01-2021 15:30,65.6
559,04-01-2021 15:30,04-01-2021 15:45,63.1
560,04-01-2021 15:45,04-01-2021 16:00,57.3
561,04-01-2021 16:00,04-01-2021 16:15,77.2
562,04-01-2021 16:15,04-01-2021 16:30,102
563,04-01-2021 16:30,04-01-2021 16:45,131.3
564,04-01-2021 16:45,04-01-2021 17:00,119
565,04-01-2021 17:00,04-01-2021 17:15,112.5
566,04-01-2021 17:15,04-01-2021 17:30,101.6
567,04-01-2021 17:30,04-01-2021 17:45,134.7
568,04-01-2021 17:45,04-01-2021 18:00,153.2
569,04-01-2021 18:00,04-01-2021 18:15,157.4
570,04-01-2021 18:15,04-01-2021 18:30,158.8
571,04-01-2021 18:30,04-01-2021 18:45,177.1
572,04-01-2021 18:45,04-01-2021 19:00,136.3
573,04-01-2021 19:00,04-01-2021 19:15,140.4
574,04-01-2021 19:15,04-01-2021 19:30,117.3
575,04-01-2021 19:30,04-01-2021 19:45,113.6
576,04-01-2021 19:45,04-01-2021 20:00,104.9
577,04-01-2021 20:00,04-01-2021 20:15,78.1
578,04-01-2021 20:15,04-01-2021 20:30,66.8
579,04-01-2021 20:30,04-01-2021 20:45,68.6
580,04-01-2021 20:45,04-01-2021 21:00,80.9
581,04-01-2021 21:00,04-01-2021 21:15,79.3
582,04-01-2021 21:15,04-01-2021 21:30,70.2
583,04-01-2021 21:30,04-01-2021 21:45,68.4
584,04-01-2021 21:45,04-01-2021 22:00,59.4
585,04-01-2021 22:00,04-01-2021 22:15,56.9
586,04-01-2021 22:15,04-01-2021 22:30,58.4
587,04-01-2021 22:30,04-01-2021 22:45,50.4
588,04-01-2021 22:45,04-01-2021 23:00,38.7
589,04-01-2021 23:00,04-01-2021 23:15,40.3
590,04-01-2021 23:15,04-01-2021 23:30,40.1
591,04-01-2021 23:30,04-01-2021 23:45,None
592,04-01-2021 23:45,05-01-2021 00:00,None
593,05-01-2021 00:00,05-01-2021 00:15,52.6
594,05-01-2021 00:15,05-01-2021 00:30,51.3
595,05-01-2021 00:30,05-01-2021 00:45,None
596,05-01-2021 00:45,05-01-2021 01:00,50.6
597,05-01-2021 01:00,05-01-2021 01:15,43.9
598,05-01-2021 01:15,05-01-2021 01:30,38.6
599,05-01-2021 01:30,05-01-2021 01:45,40
